Unnamed: 0,id,data,ad_page,ad_order
21,4266590,"663.55 сая ₮
Time classic tower хотын төвд 102.57мкв 3 өрөө
1 долоо хоногийн өмнө
УБ — Чингэлтэй, 50 мянгат",93,22
22,4266618,"5.84 сая ₮
Хотын төвд time classic tower 4 өрөө 116.66м2
1 долоо хоногийн өмнө
УБ — Чингэлтэй, 50 мянгат",93,23
53,4280422,"510 сая ₮
Олонлог академи сургуулийн хажууд 4 өрөө
1 долоо хоногийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 26",105,54
20,4376402,"125 сая ₮
Харуул алтай хотхонд 2 өрөө байр
2 өдрийн өмнө
УБ — Баянзүрх, Амгалан",39,21
43,4623219,"249.6 сая ₮
Арцат 2 хотхонд 3 өрөө байр
2 өдрийн өмнө
УБ — Хан-Уул, Яармаг",39,44
23,4780518,"6.57 сая ₮
Time classic tower 5 uruu
1 долоо хоногийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 15",93,24
25,4897569,"5.4 сая ₮
Хүннү 2222 117м2 4 өрөө
4 долоо хоногийн өмнө
УБ — Хан-Уул, Хүннү",151,26
18,4912614,"143 сая ₮
Сөүл гарден хотхонд 2 өрөө байр
2 өдрийн өмнө
УБ — Хан-Уул, Нисэх",39,19
36,4936553,"345 сая ₮
Хүннү тауэрт 3 өрөө байр
2 долоо хоногийн өмнө
УБ — Хан-Уул",122,37
11,4952750,"119 сая ₮
Нүхтэд 58.3м2 2 өрөө байр
1 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",101,12
13,5032440,"600 сая ₮
Зайсан, golden vill хотхон 4 өрөө
2 өдрийн өмнө
УБ — Хан-Уул, Зайсан",39,14
14,5060517,"249.6 сая ₮
Арцат -2 хотхон 3 өрөө 78м2
1 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",81,15
8,5091346,"4.8 сая ₮
Худ зайсан royal crown villa хотхонд 5 өрөө 309м2
1 долоо хоногийн өмнө
УБ — Хан-Уул, Зайсан",107,9
45,5203939,"850 сая ₮
Уб сувилалын зүүн урд 7 өрөө дуплекс
2 өдрийн өмнө
УБ — Хан-Уул, Цэлмэг хотхон",39,46
57,5329778,"392 сая ₮
King towert 98 m2 3 uruu bair
1 долоо хоногийн өмнө
УБ — Хан-Уул, King Tower",98,58
10,5357679,"165 сая ₮
Угсармалын гал тогоо тусдаа 3 өрөө байр 80м2
1 долоо хоногийн өмнө
УБ — Баянгол, 3, 4 хороолол",80,11
34,5470523,"3.8 сая ₮
Арцат апартмент 80 мкв 3 өрөө artsat 1t
4 өдрийн өмнө
УБ — Хан-Уул, Нисэх",59,35
3,5603697,"2.6 сая ₮
Зэндмэнэ эрдэнэ хотхоны 1а блокт 2 өрөө байр 53.81м2
1 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",96,4
53,5642109,"3.2 сая ₮
Буянт од 2 өрөө 41м2 байр
2 долоо хоногийн өмнө
УБ — Баянзүрх, 15-р хороолол",113,54
38,5736213,"490 сая ₮
Зайсангийн гэрэлт хотхонд 125м2 4 өрөө байр
1 долоо хоногийн өмнө
УБ — Хан-Уул, Зайсан",97,39
47,5747342,"143.09 сая ₮ 180 сая ₮
Сөүл гарден хотхонд 2 өрөө байр
2 өдрийн өмнө
УБ — Хан-Уул, Нисэх",39,48
4,5810659,"2.45 сая ₮ 2.8 сая ₮
Хануул дүүрэг 4 өрөө байр 139м2
2 долоо хоногийн өмнө
УБ — Хан-Уул, Зайсан",117,5
28,5815321,"171.94 сая ₮
Хангай хотхоны хойно, арга билиг хотхонд 53.73мкв 2 өрөө байр
4 өдрийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 11",61,29
2,5837091,"3.6 сая ₮
Худ- т 2 өрөө байр 47m2
3 долоо хоногийн өмнө
УБ — Хан-Уул, 19-р хороолол",145,3
38,5858154,"350 сая ₮
50 мянгатын 3 өрөө 80м2 байр
4 өдрийн өмнө
УБ — Чингэлтэй, 50 мянгат",52,39
37,5950520,"Remax Sky Nyamgavaa
1.58 сая ₮
General town хотхонд 113.5м2 2 өрөө байр
4 долоо хоногийн өмнө
УБ — Хан-Уул, Зайсан",151,38
10,5979442,"3 сая ₮ 3.4 сая ₮
Хан вилла 2 өрөө байр 52,85м2
3 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",143,11
11,6003523,"569.43 сая ₮
Солонгос элчин сайдын яамны хойно, жаргалан хотхонд 6 өрөө байр
2 өдрийн өмнө
УБ — Хан-Уул, Нархан хотхон",39,12
58,6005669,"485.5 сая ₮
Мишээл экспо-н баруун талд, мишээл сити хотхонд 3 өрөө байр 107.9м2
2 өдрийн өмнө
УБ — Хан-Уул, Мишээл",37,59
59,6005696,"200 сая ₮
Москва хороололд 3 өрөө байр 89.33m2
2 өдрийн өмнө
УБ — Сонгинохайрхан, Москва хороолол",37,60
32,6018704,"75 сая ₮
16-р хороолол, саруул тэнгэр 2 хотхонд 1 өрөө байр 25.84м2
4 өдрийн өмнө
УБ — Баянзүрх, 16-р хороолол",61,33
39,6022345,"249.6 сая ₮
Арцат -2 хотхонд 3 өрөө байр
2 өдрийн өмнө
УБ — Хан-Уул, Яармаг",39,40
38,6022351,"850 сая ₮
Уб сувилалын зүүн урд, 115-р сургуулийн хойд талд 7 өрөө дуплекс
2 өдрийн өмнө
УБ — Хан-Уул, Цэлмэг хотхон",39,39
37,6022359,"435 сая ₮
Энхтайваны гүүрний зүүн урд, кн апартмент 3 өрөө байр
2 өдрийн өмнө
УБ — Хан-Уул, Хурд",39,38
36,6022642,"569.43 сая ₮
Жаргалан хотхонд 6 өрөө дуплекс
2 өдрийн өмнө
УБ — Хан-Уул, Нархан хотхон",39,37
35,6022659,"200 сая ₮ 277.2 сая ₮
Москва хороололд 3 өрөө байр
2 өдрийн өмнө
УБ — Сонгинохайрхан, Москва хороолол",39,36
40,6074084,"171.94 сая ₮
Хангай хотхоны хойно арга билиг хотхонд 2 өрөө байр
4 өдрийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 11",61,41
41,6077836,"249.6 сая ₮
Арцат 2 хотхонд 3 өрөө байр
4 өдрийн өмнө
УБ — Хан-Уул, Яармаг",61,42
42,6077881,"75 сая ₮
16-р хороолол, саруул тэнгэр 2 хотхонд 1 өрөө байр
4 өдрийн өмнө
УБ — Баянзүрх, 16-р хороолол",61,43
54,6082048,"1.2 Тэрбум ₮
Зайсанд chariot residence хотхонд 205мкв 4 өрөө
Өнөөдөр
УБ — Хан-Уул, Зайсан",7,55
24,6104016,"201.63 сая ₮
Худ 15 хороо дөл хотхонд 57.61м2 2 өрөө байр
1 долоо хоногийн өмнө
УБ — Хан-Уул, 19-р хороолол",78,25
6,6104046,"255 сая ₮
Худ 19 хороо дөл хотхонд 72,86м2 3 өрөө
Өчигдөр
УБ — Хан-Уул, Хан-Уул, Хороо 15",18,7
3,6118628,"2.7 сая ₮
Гарден вилла 4 өрөө 74.34м2
Өнөөдөр
УБ — Хан-Уул, Яармаг",1,4
42,6122565,"171.94 сая ₮ 232.5 сая ₮
арга билиг хотхонд 2 өрөө байр 53.73м2
2 өдрийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 11",39,43
47,6153583,"260 сая ₮
Олимп хотхонд 3 өрөө байр 64.3m2
2 өдрийн өмнө
УБ — Баянзүрх, Олимп хотхон",36,48
34,6156215,"3.6 сая ₮
Худ мишээлд 2 өрөө байр
1 сарын өмнө
УБ — Хан-Уул, Мишээл",155,35
8,6156318,"720 сая ₮
Ncd vega city 3 uruu 104 m2
1 долоо хоногийн өмнө
УБ — Хан-Уул, Japan town",99,9
21,6169103,"Mandal
509.36 сая ₮
Energy luxury residence хотхонд 3 өрөө 113.19m2
2 өдрийн өмнө
УБ — Хан-Уул, Яармаг",33,22
7,6171892,"2.9 сая ₮
Худ 6 өрөө дуплекс байр 210м2
3 өдрийн өмнө
УБ — Хан-Уул, Оддын хороолол",43,8
2,6189441,"350 сая ₮
Hunnu tower-д 3 өрөө байр
3 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",148,3
5,6202650,"178.8 сая ₮
Худ 11 хороо зайсан толгойн зүүн талд 54.2м2 2өрөө
Өчигдөр
УБ — Хан-Уул, Зайсан",18,6
46,6240959,"71.3 сая ₮
Цайз захын баруун талд 2 өрөө
Өчигдөр
УБ — Баянзүрх, Баянзүрх, Хороо 15",27,47
47,6243379,"77.5 сая ₮
Цайз захын баруун талд 2 өрөө байр 50м2
Өчигдөр
УБ — Баянзүрх, 16-р хороолол",27,48
59,6260556,"295 сая ₮
Sunset хотхонд төвийн шугамд 3өрөө
Өнөөдөр
УБ — Хан-Уул, Хан-Уул, Хороо 4",5,60
29,6265286,"215 сая ₮
Суис-ийн баруун хойно 58мкв 2 өрөө байр
Virtual tour
3 өдрийн өмнө
УБ — Чингэлтэй, Чингэлтэй, Хороо 6",51,30
49,6299813,"3 сая ₮
Зайсанд 144мкв 4 өрөө
2 өдрийн өмнө
УБ — Хан-Уул, Зайсан",32,50
11,6341848,"186.58 сая ₮
Москва хороололд 56мкв 2 өрөө байр
2 долоо хоногийн өмнө
УБ — Сонгинохайрхан, Москва хороолол",126,12
23,6354686,"370 сая ₮
Тээврийн товчоонд 4 өрөө 122.6м2
3 долоо хоногийн өмнө
УБ — Баянгол, Тээврийн товчоо",133,24
42,6400741,"83 сая ₮
Нисэх, буянт-ухаа 1 хороололд 1 өрөө байр
2 өдрийн өмнө
УБ — Хан-Уул, Нисэх",38,43
20,6402365,"569.43 сая ₮
Жаргалан хотхонд 6 өрөө дуплекс
4 өдрийн өмнө
УБ — Хан-Уул, Нархан хотхон",61,21
20,6407120,"Mandal
197.13 сая ₮
Баянзүрх хороололд 3 өрөө
2 өдрийн өмнө
УБ — Баянзүрх, 16-р хороолол",33,21
56,6416235,"2.3 сая ₮
3 oroo bair
Өнөөдөр
УБ — Сонгинохайрхан, 1-р хороолол",8,57
10,6427658,"145 сая ₮
100 айлд 2 өрөө байр 45м2
2 долоо хоногийн өмнө
УБ — Сүхбаатар, 100 айл",118,11
26,6444651,"158 сая ₮
Шинэ налайх хороололд 3 өрөө 71.97м2
2 долоо хоногийн өмнө
УБ — Налайх",125,27
13,6467189,"235.38 сая ₮
Москва хороололд 3 өрөө байр
2 долоо хоногийн өмнө
УБ — Сонгинохайрхан, Москва хороолол",126,14
11,6487347,"2.8 сая ₮
Арцатын аманд 3 өрөө байр
2 өдрийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 4",41,12
46,6491607,"267 сая ₮
Яармаг глобал гарден 3 өрөө 76,3м2
1 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",100,47
43,6506161,"117.5 сая ₮ 126 сая ₮
10 хороололд 2 өрөө 51м2 байр
1 долоо хоногийн өмнө
УБ — Баянгол, 10-р хороолол",102,44
49,6508395,"450 сая ₮
Japan town 3 өрөө 79.9 мкв байр
3 өдрийн өмнө
УБ — Хан-Уул, Japan town",46,50
14,6509308,"440 сая ₮
Жаргалан хотхонд 4 өрөө
4 долоо хоногийн өмнө
УБ — Хан-Уул, Нархан хотхон",151,15
4,6517779,"260 сая ₮
Найрамдал зуслангийн хажууд 2 өрөө орон сууц
2 долоо хоногийн өмнө
УБ — Сонгинохайрхан, Найрамдал",127,5
31,6530706,"2.2 сая ₮
Victoria town дуплекс 3 өрөө байр 89.3м2
1 сарын өмнө
УБ — Хан-Уул, Нисэх",156,32
45,6538230,"1.6 Тэрбум ₮
Olympic residence 4 өрөө 205м2
Virtual tour
6 өдрийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 1",73,46
38,6539800,"3.5 сая ₮
Өгөөмөр захын ард 2 өрөө байр 55m2
2 долоо хоногийн өмнө
УБ — Баянзүрх, Өгөөмөр захын зүүн",114,39
1,6551241,"3.3 сая ₮ 4 сая ₮
Dream plazad 3 өрөө 117,47м2
2 өдрийн өмнө
УБ — Хан-Уул, Яармаг",30,2
34,6562505,"263.13 сая ₮
Дөлгөөн нуурт 75.18 мкв мастртай 3 өрөө байр
1 сарын өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 9",156,35
23,6570905,"Mandal
198 сая ₮
115-р сургуулийн баруун урд талд 3 өрөө орон сууц 76m2
2 өдрийн өмнө
УБ — Хан-Уул, UB Town",33,24
42,6574211,"480 сая ₮ 520 сая ₮
3 4 r horoolold 5 uruu duplex
1 долоо хоногийн өмнө
УБ — Баянгол, 3, 4 хороолол",100,43
14,6576964,"113.04 сая ₮
Их засгийн хажууд 47.1мкв 2 өрөө
2 долоо хоногийн өмнө
УБ — Баянзүрх, Сансар",126,15
4,6583449,"1.3 Тэрбум ₮
Бзд 11 хороо багатэнгэр цогцолборт 192м2 4 өрөө
Өчигдөр
УБ — Баянзүрх, Баянзүрх, Хороо 26",18,5
0,6594936,"125 сая ₮ 150 сая ₮
Хангай хотхонд 2 өрөө 40м2 байр
1 долоо хоногийн өмнө
УБ — Сүхбаатар, 100 айл",96,1
42,6611131,"2.9 сая ₮
Худ яармагт хангарьд сити1 2өрөө байр 54,85м2
1 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",90,43
42,6618370,"4.5 сая ₮
Нутгийн буян happy residence 2 өрөө байр 54.1m2
1 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",88,43
28,6627826,"146 сая ₮
Хангай хотхоны зүүн урд 2 өрөө байр
1 долоо хоногийн өмнө
УБ — Сүхбаатар, 100 айл",75,29
4,6641421,"Remax Sky Tumenbayar
5.4 сая ₮
United apartment 4 өрөө орон сууц
2 долоо хоногийн өмнө
УБ — Баянзүрх, 13-р хороолол",125,5
35,6642607,"148 сая ₮ 163 сая ₮
Жаргалтай хотхонд 42.31мкв 2 өрөө
3 долоо хоногийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 9",135,36
58,6649686,"320 сая ₮
Tsagaan ord hothond 80m2 3 uruu bair
3 долоо хоногийн өмнө
УБ — Хан-Уул, Мишээл",138,59
14,6649757,"2.6 сая ₮
Зэндмэнэ эрдэнэ хотхонд 54мкв 2 өрөө байр
2 өдрийн өмнө
УБ — Хан-Уул, Яармаг",39,15
18,6650191,"135 сая ₮
3-р хороолол ахуйн үйлчилгээний урд 1 өрөө байр 32м2
2 долоо хоногийн өмнө
УБ — Баянгол, 3, 4 хороолол",130,19
6,6662068,"900 сая ₮
Засгын газрын ордны хойно 169мкв дуплекс
1 долоо хоногийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 6",101,7
53,6664683,"5.3 сая ₮
Парк вилла цэцэрлэгт хүрээлэнгийн зам дагуу 4 өрөө 122м2 байр
2 долоо хоногийн өмнө
УБ — Баянзүрх, Олимп хотхон",110,54
30,6686593,"5.95 сая ₮
Будда виста хотхонд 236мкв дуплекс 7 өрөө
1 долоо хоногийн өмнө
УБ — Хан-Уул, Зайсан",106,31
16,6694422,"2.3 сая ₮
Polaris apartment 3 өрөө байр
2 долоо хоногийн өмнө
УБ — Хан-Уул, Нисэх",109,17
15,6694686,"2.4 сая ₮
Поларис апартмент-2 63.17m2 2 өрөө
2 долоо хоногийн өмнө
УБ — Хан-Уул, Нисэх",109,16
36,6723320,"155 сая ₮
Схд 1-р хороолол 90мкв 3 өрөө байр
1 сарын өмнө
УБ — Сонгинохайрхан, 1-р хороолол",156,37
4,6727772,"95 сая ₮
Худ нисэх 2 өрөө 42м2
2 өдрийн өмнө
УБ — Хан-Уул, Нисэх",33,5
1,6729850,"Mandal
6 сая ₮
Синга таун хотхонд 4 өрөө орон сууц 129m2
4 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",153,2
34,6739506,"109 сая ₮ 160 сая ₮
Биокомбинатад 4 өрөө 75м2 байр
4 өдрийн өмнө
УБ — Хан-Уул, Био комбинат",52,35
36,6774330,"100 сая ₮
Нисэхт 3 өрөө 61.16m2
4 өдрийн өмнө
УБ — Хан-Уул, Нисэх",57,37
15,6785686,"2.8 сая ₮
Хан уул 2 өрөө байр
5 өдрийн өмнө
УБ — Хан-Уул",67,16
1,6787804,"3.8 сая ₮
Мандала гарденд 90.9мкв 3 өрөө
1 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",84,2
11,6790356,"Remax Sky Onon
985.6 сая ₮
Bella vista тансаг зэрэглэлийн хотхонд 154мкв 3 өрөө байр
1 долоо хоногийн өмнө
УБ — Хан-Уул, Bella Vista",87,12
31,6828337,"121 сая ₮
Бзд, цэргийн хотхонд 51м² 2 өрөө орон сууц
3 өдрийн өмнө
УБ — Баянзүрх",47,32
9,6833581,"198 сая ₮
Арвай хотхон 2өрөө 55,17м2
2 долоо хоногийн өмнө
УБ — Баянгол, 10-р хороолол",126,10
29,6833591,"153.25 сая ₮
Арвай хотхон 2 өрөө 47,89м2
3 долоо хоногийн өмнө
УБ — Баянгол, 10-р хороолол",145,30
19,6849129,"199 сая ₮
Тэнгисийн хойно гал тогоо тусдаа 2 өрөө байр 65мкв
1 долоо хоногийн өмнө
УБ — Чингэлтэй, Чингэлтэй",86,20
25,6853944,"180 сая ₮ 200 сая ₮
Хангай хотхоны зүүн талд 2 өрөө байр 59м2
3 долоо хоногийн өмнө
УБ — Сүхбаатар, 100 айл",149,26
47,6866683,"150 сая ₮ 160 сая ₮
Бзд кино үйлдвэр happy town-д 2 өрөө
1 долоо хоногийн өмнө
УБ — Баянзүрх, Зүүн 4 зам",80,48
28,6876427,"Remax Sky Bulgantuul
3.23 сая ₮ 4.5 сая ₮
Lite city multi house хотхонд 3 өрөө дүплекс 93м2
2 долоо хоногийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 4",118,29
0,6877224,"Platin
455 сая ₮ 496 сая ₮
Akoya residence tower -т 82.67мк 3өрөө
5 өдрийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 15",68,1
3,6882388,"215 сая ₮
Хан уул 61.51мкв 3 өрөө байр
Өнөөдөр
УБ — Хан-Уул, Зайсан",14,4
40,6898215,"3.9 сая ₮
Jargalan hothond 4 uruu bair 139.8m2
1 долоо хоногийн өмнө
УБ — Хан-Уул, Нархан хотхон",105,41
52,6899222,"75 сая ₮
16-р хороолол саруул тэнгэр 2 хороолол 1 өрөө
Өчигдөр
УБ — Баянзүрх, 16-р хороолол",19,53
17,6902103,"249.6 сая ₮
Арцат -2 хотхон 3 өрөө байр 78м2
1 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",81,18
5,6902776,"370.88 сая ₮
Худ 15-р хороо, 115-р сургуулийн баруун талд 4өрөө
6 өдрийн өмнө
УБ — Хан-Уул, Зайсан",71,6
11,6908889,"Remax Sky Altantuul
357 сая ₮
Худ, 19-р хороо шинэ мөрөөдөл хотхонд 105.74 мкв 3 өрөө
1 долоо хоногийн өмнө
УБ — Хан-Уул, 19-р хороолол",82,12
51,6917882,"300 сая ₮
1-16-д 1 давхарын 5 өрөө
3 өдрийн өмнө
Орхон, Орхон",50,52
49,6922590,"257 сая ₮
Нисэхэд төгс орчин таун хотхонд 91.08мв 4 өрөө
1 долоо хоногийн өмнө
УБ — Хан-Уул, Нисэх",82,50
5,6923063,"640 сая ₮
Avenue residence 84.69м2 3 өрөө байр
1 өдрийн өмнө
УБ — Баянгол, Баруун 4 зам",29,6
26,6933367,"182.4 сая ₮
Хангай хотхоны баруун талд 57мкв 2өрөө байр
3 өдрийн өмнө
УБ — Сүхбаатар, Дөлгөөн нуур",41,27
4,6941493,"171.81 сая ₮
Кайду сити хотхонд 2 өрөө байр
Өнөөдөр
УБ — Баянзүрх, Баянзүрх, Хороо 8",11,5
16,6949340,"Remax Sky Bat-Uchral
350 сая ₮ 371.48 сая ₮
Sunshine village хотхонд 3 өрөө байр 82.55м2
4 өдрийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 26",59,17
46,6955742,"Dashka
1.35 Тэрбум ₮
Japan town c-5 блокд 133.5м2 3 өрөө байр
4 өдрийн өмнө
УБ — Хан-Уул, Japan town",63,47
41,6955792,"Remax Sky Uyanga
1.45 Тэрбум ₮
Japan town c𝟓 блокд 133.5м2 3 өрөө байр
3 долоо хоногийн өмнө
УБ — Хан-Уул, Japan town",143,42
21,6956506,"110 сая ₮ 130 сая ₮
21-р хороололд 3н өрөө байр 80м2
6 өдрийн өмнө
УБ — Сонгинохайрхан, 21-р хороолол",75,22
15,6956717,"1.45 Тэрбум ₮
Japan town 𝐂𝟓 блокд 133.5м2 , 3 өрөө байр.
Өнөөдөр
УБ — Хан-Уул, Japan town",11,16
22,6962220,"184 сая ₮
Шинэ алтай хотхоны зүүн талд 61,5м2 2 өрөө
1 долоо хоногийн өмнө
УБ — Баянгол, Алтай хотхон",101,23
3,6962909,"120 сая ₮
21-р хороололд 56.85мкв 2 өрөө
1 долоо хоногийн өмнө
УБ — Сонгинохайрхан, 21-р хороолол",77,4
47,6964847,"5 сая ₮
Гантиг вилла хотхонд 279.8мк орон сууц
4 долоо хоногийн өмнө
УБ — Хан-Уул, Зайсан",149,48
53,6970686,"126 сая ₮
Саруул хороололд 1 өрөө байр 33.4мкв
1 долоо хоногийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 26",96,54
20,6974108,"1.23 Тэрбум ₮
Бага тэнгэр цогцолбор хотхонд 142м2 3өрөө байр
6 өдрийн өмнө
УБ — Баянзүрх",75,21
10,6975551,"Turuu REInvestor
240 сая ₮
Яармаг riva residence 3 өрөө 84.5м2
2 өдрийн өмнө
УБ — Хан-Уул, Яармаг",31,11
3,6975570,"Munkhgerel
1.4 Тэрбум ₮
Japan town c5-д 3 өрөө 133.5m2
1 долоо хоногийн өмнө
УБ — Хан-Уул, Japan town",78,4
26,6979422,"208.92 сая ₮
Худ 19 хороо дөл хотхонд 63,31м2 2 өрөө
1 долоо хоногийн өмнө
УБ — Хан-Уул, 19-р хороолол",78,27
40,6989829,"948.5 сая ₮
Rivergarden 2 125м2 4өрөө
Өнөөдөр
УБ — Хан-Уул, River Garden",7,41
57,6991636,"139 сая ₮
21-р хороолол депод 2 өрөө 59.9м2
3 долоо хоногийн өмнө
УБ — Сонгинохайрхан, 21-р хороолол",141,58
41,6994491,"Батцэцэг
1.4 Тэрбум ₮
Худ, japan town c-5 хотхонд 3 өрөө
5 өдрийн өмнө
УБ — Хан-Уул",67,42
32,7000682,"215 сая ₮
Намуун дэнж хотхон 2 өрөө 78м2
2 долоо хоногийн өмнө
УБ — Баянгол, 3, 4 хороолол",118,33
6,7018125,"160 сая ₮
15 хороололд буюу кино үйлдвэрт 3 өрөө 72м2
3 долоо хоногийн өмнө
УБ — Баянзүрх, 15-р хороолол",139,7
35,7025980,"150 сая ₮
10р хороололд 2 өрөө байр 58m2
1 долоо хоногийн өмнө
УБ — Баянгол, 10-р хороолол",100,36
5,7031439,"350 сая ₮
Рцнк-н ард, англи сургуулийн урд 3 өрөө 85.37m2
3 долоо хоногийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 1",136,6
48,7031578,"5.5 сая ₮
40 мянгат 4 өрөө
1 долоо хоногийн өмнө
УБ — Чингэлтэй, 50 мянгат",89,49
40,7031803,"160 сая ₮ 187.65 сая ₮
Бзд 5-р хороо кино үйлдвэр 4 өрөө 75м2 байр
3 долоо хоногийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 5",131,41
14,7034216,"128 сая ₮
Гэмтлийн эмнэлгийн урд 2 өрөө байр
1 сарын өмнө
УБ — Баянгол, 3, 4 хороолол",155,15
15,7039274,"75 сая ₮
16-р хороолол саруул тэнгэр 2 хороолол 1 өрөө 26m2
1 долоо хоногийн өмнө
УБ — Баянзүрх, 16-р хороолол",81,16
42,7041832,"327 сая ₮
Global town 65мкв 2 өрөө
1 долоо хоногийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 15",105,43
53,7042154,"Dashka
320 сая ₮
Арцат лакшири хотхонд 96.71м2 3өрөө орон сууц
4 өдрийн өмнө
УБ — Хан-Уул, Яармаг",63,54
