Unnamed: 0,id,data,ad_page,ad_order
51,6467189,"235.38 сая ₮
Москва хороололд 3 өрөө байр
1 сарын өмнө
УБ — Сонгинохайрхан, Москва хороолол",155,52
16,6487347,"2.8 сая ₮
Арцатын аманд 3 өрөө байр
2 долоо хоногийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 4",129,17
3,6491607,"267 сая ₮
Яармаг глобал гарден 3 өрөө 76,3м2
1 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",109,4
39,6502496,"117.04 сая ₮
Чандмань апартмент 2 өрөө байр 53м2
2 долоо хоногийн өмнө
УБ — Сонгинохайрхан, 21-р хороолол",134,40
40,6502510,"114.62 сая ₮ 142 сая ₮
21р хороололд 52м2 2 өрөө байр
2 долоо хоногийн өмнө
УБ — Сонгинохайрхан, 21-р хороолол",134,41
49,6508395,"450 сая ₮
Japan town 3 өрөө 79.9 мкв байр
5 өдрийн өмнө
УБ — Хан-Уул, Japan town",58,50
40,6523883,"4.3 сая ₮
Dunjingaravt 3 oroo bair
1 долоо хоногийн өмнө
УБ — Баянзүрх",79,41
9,6530706,"2.2 сая ₮
Victoria town дуплекс 3 өрөө байр 89.3м2
2 долоо хоногийн өмнө
УБ — Хан-Уул, Нисэх",118,10
8,6538230,"1.6 Тэрбум ₮
Olympic residence 4 өрөө 205м2
Virtual tour
3 өдрийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 1",41,9
15,6562505,"263.13 сая ₮
Дөлгөөн нуурт 75.18 мкв мастртай 3 өрөө байр
2 долоо хоногийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 9",118,16
40,6570905,"Mandal
198 сая ₮
115-р сургуулийн баруун урд талд 3 өрөө орон сууц 76m2
2 долоо хоногийн өмнө
УБ — Хан-Уул, UB Town",126,41
0,6574211,"460 сая ₮ 520 сая ₮
3 4 r horoolold 5 uruu duplex
1 долоо хоногийн өмнө
УБ — Баянгол, 3, 4 хороолол",112,1
39,6584476,"Remax HUB Enkhnaran
6,900 ₮
Ncd group vega city tusuld shine oronsuuts ashiglaltand orson
Өнөөдөр
УБ — Хан-Уул",6,40
28,6587996,"Remax HUB Tugsbileg
1.6 Тэрбум ₮ 1.7 Тэрбум ₮
Shangri-la mall-н зүүн талд olympic residence 4 өрөө байр
Virtual tour
Өнөөдөр
УБ — Сүхбаатар, Сүхбаатар, Хороо 1",7,29
18,6594936,"125 сая ₮ 150 сая ₮
Хангай хотхонд 2 өрөө 40м2 байр
3 долоо хоногийн өмнө
УБ — Сүхбаатар, 100 айл",148,19
6,6611131,"2.9 сая ₮
Худ яармагт хангарьд сити1 2өрөө байр 54,85м2
3 өдрийн өмнө
УБ — Хан-Уул, Яармаг",43,7
15,6618370,"4.5 сая ₮
Нутгийн буян happy residence 2 өрөө байр 54.1m2
3 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",145,16
30,6627826,"146 сая ₮
Хангай хотхоны зүүн урд 2 өрөө байр
1 долоо хоногийн өмнө
УБ — Сүхбаатар, 100 айл",74,31
37,6649757,"2.6 сая ₮
Зэндмэнэ эрдэнэ хотхонд 54мкв 2 өрөө байр
1 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",81,38
39,6694422,"2.3 сая ₮
Polaris apartment 3 өрөө байр
5 өдрийн өмнө
УБ — Хан-Уул, Нисэх",60,40
38,6694686,"2.4 сая ₮
Поларис апартмент-2 63.17m2 2 өрөө
5 өдрийн өмнө
УБ — Хан-Уул, Нисэх",60,39
14,6723320,"155 сая ₮
Схд 1-р хороолол 90мкв 3 өрөө байр
1 долоо хоногийн өмнө
УБ — Сонгинохайрхан, 1-р хороолол",101,15
33,6727772,"95 сая ₮
Худ нисэх 2 өрөө 42м2
2 долоо хоногийн өмнө
УБ — Хан-Уул, Нисэх",126,34
19,6734772,"191.1 сая ₮
Евро апартментэд 2 өрөө байр
2 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",117,20
27,6763133,"410 сая ₮
Цэцэрлэгт хүрээлэнгийн ард national park хотхонд 90.55кв 3 өрөө байр
2 долоо хоногийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 26",116,28
9,6774330,"100 сая ₮
Нисэхт 3 өрөө 61.16m2
5 өдрийн өмнө
УБ — Хан-Уул, Нисэх",62,10
17,6785686,"2.8 сая ₮
Хан уул 2 өрөө байр
3 долоо хоногийн өмнө
УБ — Хан-Уул",138,18
41,6787804,"3.8 сая ₮
Мандала гарденд 90.9мкв 3 өрөө
6 өдрийн өмнө
УБ — Хан-Уул, Яармаг",64,42
37,6812537,"204 сая ₮ 215 сая ₮
19-р хороололд 2 өрөө байр 49 мкв
Өчигдөр
УБ — Хан-Уул, 19-р хороолол",16,38
22,6833173,"180 сая ₮
Хангай хотхоны хажууд 1 давхрын 2 өрөө байр
4 өдрийн өмнө
УБ — Сүхбаатар, 100 айл",53,23
24,6833557,"153.18 сая ₮ 170.15 сая ₮
Арвай хотхон 51.56мкв 2 өрөө
2 долоо хоногийн өмнө
УБ — Баянгол, 10-р хороолол",134,25
3,6833581,"2.8 сая ₮
Арвай хотхон 2 өрөө 55,17м2
4 өдрийн өмнө
УБ — Баянгол, 10-р хороолол",2,4
3,6833591,"2.8 сая ₮
Арвай хотхон 2 өрөө 47,89м2
4 өдрийн өмнө
УБ — Баянгол, Баянгол, Хороо 20",49,4
18,6843581,"183 сая ₮
Eagle town-д 2 өрөө байр
2 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",117,19
23,6849129,"199 сая ₮
Тэнгисийн хойно гал тогоо тусдаа 2 өрөө байр 65мкв
Өчигдөр
УБ — Чингэлтэй, Чингэлтэй",17,24
29,6853944,"220 сая ₮
Хангай хотхоны зүүн талд 2 өрөө байр 59м2
1 долоо хоногийн өмнө
УБ — Сүхбаатар, 100 айл",106,30
23,6856634,"195 сая ₮
Яармаг арцат өргөө хотхонд 75 мкв 3 өрөө байр
2 өдрийн өмнө
УБ — Хан-Уул, Яармаг",25,24
44,6866360,"165 сая ₮
Баянгол дүүрэг 4 хороололд 2 өрөө байр
1 долоо хоногийн өмнө
УБ — Баянгол, 3, 4 хороолол",103,45
49,6866683,"150 сая ₮ 160 сая ₮
Бзд кино үйлдвэр happy town-д 2 өрөө
1 долоо хоногийн өмнө
УБ — Баянзүрх, Зүүн 4 зам",86,50
26,6877224,"Platin
455 сая ₮ 496 сая ₮
Akoya residence tower -т 82.67мк 3өрөө
3 өдрийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 15",34,27
45,6882388,"215 сая ₮
Хан уул 61.51мкв 3 өрөө байр
2 долоо хоногийн өмнө
УБ — Хан-Уул, Зайсан",120,46
4,6892098,"275 сая ₮
Төмөр замын арктай шард 100 мкв 3 өрөө
1 долоо хоногийн өмнө
УБ — Баянгол, Төмөр зам",100,5
22,6898215,"3.7 сая ₮
Jargalan hothond 4 uruu bair 139.8m2
4 өдрийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 15",3,23
22,6899222,"75 сая ₮
16-р хороолол саруул тэнгэр 2 хороолол 1 өрөө
2 долоо хоногийн өмнө
УБ — Баянзүрх, 16-р хороолол",122,23
40,6902103,"249.6 сая ₮
Арцат -2 хотхон 3 өрөө байр 78м2
1 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",88,41
34,6902776,"222.1 сая ₮ 370.88 сая ₮
Бгд коyo town хотхонд 64мкв 4 өрөө
3 долоо хоногийн өмнө
УБ — Баянгол, Алтай хотхон",139,35
53,6917882,"300 сая ₮
1-16-д 1 давхарын 5 өрөө
3 өдрийн өмнө
Орхон, Орхон",43,54
50,6921508,"165 сая ₮
Тэмүүлэл хотхонд 3 өрөө
5 өдрийн өмнө
УБ — Баянгол, 10-р хороолол",57,51
16,6922590,"Ю ХОЛИ
257 сая ₮
Нисэхэд төгс орчин таун хотхонд 91.08мв 4 өрөө
1 долоо хоногийн өмнө
УБ — Хан-Уул, Нисэх",95,17
53,6923063,"640 сая ₮
Avenue residence 84.69м2 3 өрөө байр
2 долоо хоногийн өмнө
УБ — Баянгол, Баруун 4 зам",124,54
13,6924947,"177 сая ₮
Elegance town -д 3 өрөө байр 63м2
2 долоо хоногийн өмнө
УБ — Хан-Уул, Нисэх",113,14
59,6941265,"140 сая ₮
Худ нисэх 2 өрөө 50.40мкв байр
5 өдрийн өмнө
УБ — Хан-Уул, Нисэх",55,60
18,6941493,"171.81 сая ₮
Кайду сити хотхонд 2 өрөө байр
2 долоо хоногийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 8",120,19
39,6948549,"350 сая ₮ 371.48 сая ₮
Sunshine village хотхонд 3 өрөө байр 82м2
3 өдрийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 26",35,40
0,6949340,"Remax Sky Bat-Uchral
350 сая ₮ 371.48 сая ₮
Sunshine village хотхонд 3 өрөө байр 82.55м2
4 өдрийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 26",53,1
39,6955742,"Dashka
1.4 Тэрбум ₮
Japan town c-5 блокд 133.5м2 3 өрөө байр
Өнөөдөр
УБ — Хан-Уул, Japan town",11,40
39,6955798,"Remax Sky Uyanga
1.95 Тэрбум ₮ 2.05 Тэрбум ₮
Japan town c4 блокд 252м2 4 өрөө байр
3 өдрийн өмнө
УБ — Хан-Уул, Japan town",41,40
24,6956506,"110 сая ₮ 130 сая ₮
21-р хороололд 3н өрөө байр 80м2
5 өдрийн өмнө
УБ — Сонгинохайрхан, 21-р хороолол",54,25
40,6962220,"182 сая ₮
Шинэ алтай хотхоны зүүн талд 61,5м2 2 өрөө
3 долоо хоногийн өмнө
УБ — Баянгол, Алтай хотхон",150,41
0,6964847,"5 сая ₮
Гантиг вилла хотхонд 279.8мк орон сууц
1 долоо хоногийн өмнө
УБ — Хан-Уул, Зайсан",110,1
46,6970686,"126 сая ₮
Саруул хороололд 1 өрөө байр 33.4мкв
3 долоо хоногийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 26",148,47
25,6974108,"1.23 Тэрбум ₮
Бага тэнгэр цогцолбор хотхонд 142м2 3өрөө байр
5 өдрийн өмнө
УБ — Баянзүрх",54,26
38,6974636,"435 сая ₮
Japan town 3 өрөө 79.9 м2 байр
1 долоо хоногийн өмнө
УБ — Хан-Уул, Japan town",88,39
14,6975551,"Turuu REInvestor
240 сая ₮
Яармаг riva residence 3 өрөө 84.5м2
3 өдрийн өмнө
УБ — Хан-Уул, Яармаг",44,15
52,6979422,"208.92 сая ₮
Худ 19 хороо дөл хотхонд 63,31м2 2 өрөө
2 өдрийн өмнө
УБ — Хан-Уул, 19-р хороолол",23,53
45,6989829,"948.5 сая ₮
Rivergarden 2 125м2 4өрөө
2 долоо хоногийн өмнө
УБ — Хан-Уул, River Garden",115,46
24,6994491,"Батцэцэг
1.4 Тэрбум ₮
Худ, japan town c-5 хотхонд 3 өрөө
3 долоо хоногийн өмнө
УБ — Хан-Уул",138,25
18,7000682,"215 сая ₮
Намуун дэнж хотхон 2 өрөө 78м2
1 долоо хоногийн өмнө
УБ — Баянгол, 3, 4 хороолол",79,19
7,7002611,"Remax Sky Tumenbayar
189 сая ₮
Тарвалин хийд, поларис апартмент-д 3 өрөө байр 67м2
2 өдрийн өмнө
УБ — Баянзүрх, 15-р хороолол",30,8
20,7006732,"143 сая ₮ 150 сая ₮
Бзд-т 2 өрөө байр
2 долоо хоногийн өмнө
УБ — Баянзүрх, 16-р хороолол",123,21
2,7007427,"370 сая ₮
Уб дэлгүүрийн зүүн талд1 давхарын 3 өрөө 90,0м2
3 долоо хоногийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 4",143,3
22,7018072,"259 сая ₮
Дөлгөөн нуурт 74мкв 3өрөө байр
Өнөөдөр
УБ — Сүхбаатар, Дөлгөөн нуур",7,23
6,7021426,"185 сая ₮
Баянмонгол хороололд 44мкв 2 өрөө байр
3 өдрийн өмнө
УБ — Баянзүрх, Баянмонгол хороолол",34,7
39,7021614,"370 сая ₮
Кристал таун хотхонд 3 өрөө 100мкв байр
4 долоо хоногийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 26",152,40
38,7031439,"350 сая ₮
Рцнк-н ард, англи сургуулийн урд 3 өрөө 85.37m2
2 өдрийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 1",31,39
33,7031578,"5.5 сая ₮
40 мянгат 4 өрөө
3 долоо хоногийн өмнө
УБ — Чингэлтэй, 50 мянгат",145,34
35,7031803,"160 сая ₮ 187.65 сая ₮
Бзд 5-р хороо кино үйлдвэр 4 өрөө 75м2 байр
2 өдрийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 5",25,36
50,7039274,"75 сая ₮
16-р хороолол саруул тэнгэр 2 хороолол 1 өрөө 26m2
5 өдрийн өмнө
УБ — Баянзүрх, 16-р хороолол",58,51
40,7041832,"327 сая ₮
Global town 65мкв 2 өрөө
3 өдрийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 15",33,41
53,7042154,"Dashka
320 сая ₮
Арцат лакшири хотхонд 96.71м2 3өрөө орон сууц
6 өдрийн өмнө
УБ — Хан-Уул, Яармаг",72,54
57,7047006,"213.21 сая ₮
Худ 19 хороо дөл хотхонд 2 өрөө 65м2
2 өдрийн өмнө
УБ — Хан-Уул, 19-р хороолол",23,58
50,7048416,"652.28 сая ₮
The pares-д 4 өрөө 141.8м2 байр
3 долоо хоногийн өмнө
УБ — Хан-Уул",142,51
43,7051637,"Hub Enkhmandakh
238.59 сая ₮
Сити палас хотхонд 3 өрөө 79м2 байр
2 өдрийн өмнө
УБ — Хан-Уул, Яармаг",30,44
34,7053508,"350 сая ₮
Зайсанд 4 өрөө 106м2
2 өдрийн өмнө
УБ — Хан-Уул, Зайсан",29,35
51,7060084,"480 сая ₮
Akoya residence хотхонд 3 өрөө 87м2 байр
2 долоо хоногийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 15",114,52
56,7064770,"155 сая ₮
Natur 2 oroo bair 53.81м2
1 долоо хоногийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 25",78,57
3,7074731,"385 сая ₮
19 хороолол бадрах апартмент 108мкв 3 өрөө
1 долоо хоногийн өмнө
УБ — Хан-Уул, 19-р хороолол",78,4
35,7075570,"Реалтор Баянтулга
589 сая ₮
Туул рестораны хойно 131мкв 4 өрөө
2 өдрийн өмнө
УБ — Чингэлтэй, Чингэлтэй, Хороо 1",30,36
12,7077135,"412 сая ₮
Santo smart apartment 3 өрөө 96м2
2 долоо хоногийн өмнө
УБ — Баянзүрх, Баянмонгол хороолол",118,13
54,7092085,"110 сая ₮ 140 сая ₮
Москва хорооллын урд 42мкв 2 өрөө байр
3 өдрийн өмнө
УБ — Сонгинохайрхан, 1-р хороолол",33,55
3,7093869,"126.9 сая ₮
21-р хороолол орчлон 2т 54 мкв 2 өрөө
1 долоо хоногийн өмнө
УБ — Сонгинохайрхан, 21-р хороолол",81,4
37,7099816,"2.6 сая ₮
Амгалан ботаник 8р хороо 57мк 2 өрөө
6 өдрийн өмнө
УБ — Баянзүрх, Амгалан",65,38
4,7105572,"Haliuha
4.4 Тэрбум ₮
River garden-д river tower 380мкв 6 өрөө
1 долоо хоногийн өмнө
УБ — Хан-Уул, River Garden",92,5
44,7120811,"Ану Номад
855 сая ₮
Шүншиг виллад 176.55м2, 4 өрөө пентхаус
6 өдрийн өмнө
УБ — Хан-Уул, Яармаг",69,45
8,7122364,"Remax HUB Ganchimeg
506.35 сая ₮
Наран хотхон 124мкв 3 өрөө
Virtual tour
1 долоо хоногийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 2",92,9
50,7127328,"154 сая ₮
Sky residence 2-д 61.77m2 3 өрөө
1 долоо хоногийн өмнө
УБ — Баянзүрх",86,51
23,7130215,"180 сая ₮
Бгд 24-р хороо коёо таун хотхонд 52.37m2 2 өрөө
2 өдрийн өмнө
УБ — Баянгол, Баянгол, Хороо 23",23,24
45,7132076,"3.5 сая ₮
Зайсан roma town хотхонд 6 давхрын 163.81м2 5 өрөө
Өчигдөр
УБ — Хан-Уул, Зайсан",19,46
34,7139939,"179 сая ₮
Бзд 2 өрөө байр 48,55м2
1 долоо хоногийн өмнө
УБ — Баянзүрх, Офицер",112,35
29,7141152,"4.15 сая ₮
Яармагт мандала гарденд 4 өрөө байр 105.92мкв
1 долоо хоногийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 4",79,30
36,7141774,"3.6 сая ₮
Kaidu city / кайду сити хотхон 2 өрөө байр 49.09m2м2
1 долоо хоногийн өмнө
УБ — Баянзүрх, Офицер",112,37
35,7141803,"3.6 сая ₮
Кайду сити хотхон 2 өрөө байр 47.59m2
1 долоо хоногийн өмнө
УБ — Баянзүрх, Офицер",112,36
36,7142593,"194.63 сая ₮
Нисэхт 3 өрөө 65.51м2
1 долоо хоногийн өмнө
УБ — Хан-Уул, Нисэх",106,37
57,7143688,"280 сая ₮
Хотын төвд 5-р сургуулийн ард 4 өрөө
1 долоо хоногийн өмнө
УБ — Чингэлтэй, Чингэлтэй, Хороо 6",88,58
14,7152230,"168 сая ₮ 180 сая ₮
Бгд 3,4 р хороололд 3 өрөө байр 79мкв
4 өдрийн өмнө
УБ — Баянгол, 3, 4 хороолол",48,15
7,7155842,"2.8 сая ₮
Схд цамбагаравын урд 54.29мкв 2 өрөө
2 өдрийн өмнө
УБ — Сонгинохайрхан, 1-р хороолол",29,8
12,7162623,"40 сая ₮ 42 сая ₮
Дэлгэрэх хотхонд 15.3м2 1өрөө
6 өдрийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 3",74,13
40,7172058,"Remax Sky Bat-Uchral
288 сая ₮
Цэцэрлэгт хүрээлэнгийн хойно 52.3м2 2 өрөө байр
6 өдрийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 26",70,41
36,7175426,"153 сая ₮
Алтай хотхонд 2 өрөө 53м2 байр
3 долоо хоногийн өмнө
УБ — Баянгол, Алтай хотхон",139,37
56,7176220,"125 сая ₮
Нисэх-н тойргийн баруун урд 2 өрөө 56м2
4 өдрийн өмнө
УБ — Хан-Уул, Нисэх",52,57
48,7176267,"450 сая ₮
Дөрвөн улирлын цэцэрлэг, japan town 3 өрөө байр
1 долоо хоногийн өмнө
УБ — Хан-Уул, Japan town",105,49
29,7178258,"3.4 сая ₮
Дөлгөөн нуурт 3өрөө 61.97м2
6 өдрийн өмнө
УБ — Сүхбаатар, Дөлгөөн нуур",69,30
