Unnamed: 0,id,data,ad_page,ad_order
35,8063366,"280 сая ₮
Зайсангийн aнома хотхонд 4 өрөө 147.55м2 орон сууц
2 өдрийн өмнө
УБ — Хан-Уул, Зайсан",1,36
36,8146550,"Ankhbayar.G
73.19 сая ₮
1 өрөө 23м2
2 өдрийн өмнө
УБ — Баянзүрх, Чулуун овоо",1,37
37,8107381,"594 сая ₮
Яармаг happy residence хотхонд террастай 4 өрөө пентхаус 132м2
2 өдрийн өмнө
УБ — Хан-Уул, Яармаг",1,38
38,8107578,"127 сая ₮ 135 сая ₮
Bzd 2 uruu bair 30m2
2 өдрийн өмнө
УБ — Баянзүрх, 15-р хороолол",1,39
39,8146414,"550 сая ₮
Романа ресиденс 3 өрөө байр 104мкв
2 өдрийн өмнө
УБ — Хан-Уул, Romana Residence",1,40
40,8146238,"310 сая ₮
Time tower хотхонд 3 өрөө 84м2 байр
2 өдрийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 26",1,41
41,8146126,"145 сая ₮
Хотын төвд суис хажууд san apartment 32мкв 1 өрөө
2 өдрийн өмнө
УБ — Чингэлтэй, Чингэлтэй, Хороо 6",1,42
42,8146100,"145 сая ₮
Суис хажууд 32мкв 1 өрөө байр
2 өдрийн өмнө
УБ — Чингэлтэй, 40 мянгат",1,43
43,8146071,"105 сая ₮
1-р хороололд 1 өрөө 40м2 байр
2 өдрийн өмнө
УБ — Сонгинохайрхан, 1-р хороолол",1,44
44,8146018,"145 сая ₮
san apartmentd 1 өрөө байр
2 өдрийн өмнө
УБ — Чингэлтэй, Чингэлтэй, Хороо 6",1,45
45,8105140,"310 сая ₮
Нарны хороолол 3 өрөө 84м2 байр
2 өдрийн өмнө
УБ — Баянгол, Нарны хороолол",1,46
46,7900922,"620 сая ₮ 684 сая ₮
Яармаг garden city 142мкв 4 өрөө
2 өдрийн өмнө
УБ — Хан-Уул, Яармаг",1,47
47,8134810,"94.4 сая ₮
БГД-6 хороо 1 өрөө
2 өдрийн өмнө
УБ — Баянгол, Баянгол, Хороо 6",1,48
48,8054389,"185 сая ₮
Натурт 2 өрөө байр 62м2
2 өдрийн өмнө
УБ — Баянзүрх, 13-р хороолол",1,49
49,8132717,"Remax HUB Nominzul
360 сая ₮
Нарны хороололд 3өрөө байр 70м2
2 өдрийн өмнө
УБ — Баянгол, Нарны хороолол",1,50
50,8144951,"170 сая ₮
Gal togoo tusdaa 2 oroo bair
2 өдрийн өмнө
УБ — Баянгол, Төмөр зам",1,51
51,8144643,"4.95 сая ₮
Энканто 2 дээр 4 өрөө байр 122м2
3 өдрийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 26",1,52
52,8144572,"73 сая ₮
Бгд 3 4 хороолол бичилд 24мк 1өрөө байр
3 өдрийн өмнө
УБ — Баянгол, 3, 4 хороолол",1,53
53,8144517,"Sky Duurenbileg
6.5 сая ₮
Цирк орос 3-р сургуулийн яг хажууд premium residence хотхонд 210 мкв penthouse
3 өдрийн өмнө
УБ — Сүхбаатар, Цирк",1,54
54,8144456,"2.1 сая ₮
Өгөөмөр захын зүүн талд 3 өрөө байр 108м2
3 өдрийн өмнө
УБ — Баянзүрх, Өгөөмөр захын зүүн",1,55
55,8098589,"575.7 сая ₮
Park garden хотхонд 5 өрөө 101м2
3 өдрийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 11",1,56
56,8054154,"Үл Хөдлөх Мэдээллийн Төв
455.12 сая ₮
Акояа резиденс-д 82.75 мкв 3 өрөө орон сууц
3 өдрийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 18",1,57
57,8143734,"88 сая ₮
Бзд 15р хороо 1 өрөө 31м2
3 өдрийн өмнө
УБ — Баянзүрх, 15-р хороолол",1,58
58,8081851,"3.8 сая ₮ 4.2 сая ₮
Хатан туул хаус хотхонд 217мкв 6 өрөө дуплекс
3 өдрийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 11",1,59
59,8143790,"Otgoo
1.43 Тэрбум ₮
Зайсан, 𝐁𝐮𝐝𝐝𝐡𝐚 𝐕𝐢𝐬𝐭𝐚 хотхон 𝟐𝟑𝟔м𝟐 талбайтай 𝟕 өрөө дуплекс орон сууц
3 өдрийн өмнө
УБ — Хан-Уул, Зайсан",1,60
0,7053508,"350 сая ₮
Зайсанд 4 өрөө 106м2
3 өдрийн өмнө
УБ — Хан-Уул, Зайсан",2,1
26,8152255,"92 сая ₮
Халдвартын эцэст 34мкв байр
Өнөөдөр
УБ — Баянзүрх, Халдвартын эмнэлэг",2,1
1,8095633,"3.6 сая ₮ 4 сая ₮
Худ, нисэх актив гарден хотхонд 92.82мкв 4 өрөө байр
3 өдрийн өмнө
УБ — Хан-Уул, Нисэх",2,2
27,8111736,"145 сая ₮
10-р хорооллын цоглог хотхонд 2 өрөө байр
Өнөөдөр
УБ — Баянгол, 10-р хороолол",2,2
2,8108028,"75 сая ₮
Вива сити хотхонд 30.3мкв 1өрөө байр
3 өдрийн өмнө
УБ — Хан-Уул, Viva city",2,3
28,8140376,"90 сая ₮
Нисэхэд 1 өрөө байр
Өнөөдөр
УБ — Хан-Уул, Хан-Уул, Хороо 21",2,3
3,8143008,"227 сая ₮
Арцат 2 хотхонд 75мкв 3 өрөө байр гражын хамт
3 өдрийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 23",2,4
29,8151789,"3.8 сая ₮
Royal green villa хотхонд 312мкв 𝟓 өрөө орон сууц
Өнөөдөр
УБ — Хан-Уул, Зайсан",2,4
30,8049566,"120 сая ₮
Амгаланд байрлалтай 2 өрөө 41.5м2
Өнөөдөр
УБ — Баянзүрх, Амгалан",2,5
4,8114131,"105 сая ₮
Улаанхуаранд 40мкв 1 өрөө байр
3 өдрийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 8",2,5
31,7882023,"315 сая ₮
Хан-уул дүүрэгт 3 өрөө байр 83м2
Өнөөдөр
УБ — Хан-Уул, Хан-Уул, Хороо 15",2,6
5,8112002,"Төгсөө
499.4 сая ₮
Solaris хотхонд 92м2 4 өрөө байр
Virtual tour
3 өдрийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 11",2,6
32,8139907,"Байку
420 сая ₮
Худ зайсанд 99м 4 өрөө
Өнөөдөр
УБ — Хан-Уул, Зайсан",2,7
6,8141695,"350 сая ₮
Модны 2-т нэг давхарт үйлчилгээ офиссын зориулалттай 5 өрөө байр
3 өдрийн өмнө
УБ — Баянгол, Модны 2",2,7
33,7535303,"1.35 Тэрбум ₮
Багатэнгэр апартмент 4 өрөө байр 192m2
Өнөөдөр
УБ — Хан-Уул, Зайсан",2,8
7,8140772,"604 сая ₮
Худ, романа ресиденсид 104мкв 3 өрөө орон сууц
3 өдрийн өмнө
УБ — Хан-Уул, Romana Residence",2,8
8,7865734,"83 сая ₮ 90 сая ₮
Хороололын эцэст 1 өрөө байр 28mk
3 өдрийн өмнө
УБ — Баянгол, 3, 4 хороолол",2,9
34,8075586,"343 сая ₮
Хүнс 4, ногоон урлан хотхонд 102мкв 4 өрөө байр
Virtual tour
Өнөөдөр
УБ — Сүхбаатар, Сүхбаатар, Хороо 6",2,9
9,7760681,"Үл Хөдлөх Мэдээллийн Төв
2.86 сая ₮
Рцнк-н ард хотын а зэрэглэл golden vill хотхонд 185.35, 5 өрөө орон сууц
3 өдрийн өмнө
УБ — Баянзүрх, Сансар",2,10
35,8065615,"167 сая ₮
Яармагт Сити палас хотхонд 52.40 м2 2 өрөө
Өнөөдөр
УБ — Хан-Уул, Яармаг",2,10
10,8103348,"165 сая ₮
Хүүхдийн 100-д 1 өрөө байр 18м2
4 өдрийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 5",2,11
36,8149858,"120 сая ₮
Бзд 2 өрөө 46м2 байр
Өнөөдөр
УБ — Баянзүрх, Эрдэнэ толгой",2,11
11,8095996,"89 сая ₮
Нисэхийн тойргийн урд талд мөнх хотхонд 42.91 мкв 1 өрөө байр
4 өдрийн өмнө
УБ — Хан-Уул, Нисэх",2,12
37,8150388,"378.4 сая ₮
Яармаг шүншиг вилла 2 хотхонд 88 м2 3 өрөө байр
Өчигдөр
УБ — Хан-Уул, Яармаг",2,12
38,8097998,"Remax HUB Tugsbileg
809.82 сая ₮
Global town residence с блокт 4 өрөө 147.24m2
Virtual tour
Өчигдөр
УБ — Хан-Уул, Хан-Уул, Хороо 15",2,13
12,8140449,"82 сая ₮
Viva city хотхонд 1 өрөө байр
4 өдрийн өмнө
УБ — Хан-Уул, Viva city",2,13
39,8106307,"153 сая ₮
21-р хороолол 3 өрөө 60м2 байр
Өчигдөр
УБ — Сонгинохайрхан, 21-р хороолол",2,14
13,8140289,"90 сая ₮
Шинэ Амгалан 3 хотхонд 1 өрөө 26.7м2 байр
4 өдрийн өмнө
УБ — Баянзүрх, Чулуун овоо",2,14
14,8140185,"125 сая ₮
Содон стандарт хороололд 2 өрөө
4 өдрийн өмнө
УБ — Сонгинохайрхан, 21-р хороолол",2,15
40,8141015,"2.7 сая ₮
Худ 20р хороо төгс орчин хотхонд 3 өрөө байр
Өчигдөр
УБ — Хан-Уул, Хан-Уул, Хороо 20",2,15
15,8139736,"727 сая ₮
Time classic towert 4 өрөө орон сууц
4 өдрийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 3",2,16
41,8149994,"86.5 сая ₮
Яармагт 1 өрөө байр 25мкв
Өчигдөр
УБ — Хан-Уул, Хан-Уул, Хороо 4",2,16
16,8007494,"820 сая ₮
Энхтайвны гүүр шинэ төгөл хотхонд 5 өрөө байр 148,4м2
4 өдрийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 2",2,17
42,8130543,"299 сая ₮
Худ 120мянгатад 80мкв 3 өрөө байр
Өчигдөр
УБ — Хан-Уул, 120 мянгат",2,17
43,8072036,"68 сая ₮
Налайхын гордокт 1 өрөө орон сууц 33м2
Өчигдөр
УБ — Налайх, Налайх, Хороо 2",2,18
17,8139574,"3.6 сая ₮
Дөлгөөн нуур 4 т 59.81м2 2 өрөө байр
4 өдрийн өмнө
УБ — Сүхбаатар, Дөлгөөн нуур",2,18
18,8085129,"180 сая ₮
11horoolol 3uruu bair
4 өдрийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 7",2,19
44,8135188,"149 сая ₮
Бгд, 4-р хороололд зам дагуу, 2 өрөө 54м2
Өчигдөр
УБ — Баянгол, 3, 4 хороолол",2,19
45,8049301,"5.4 сая ₮ 5.8 сая ₮
Цэцэрлэгт хүрээлэнгийн ард wells residence 127.81мкв 4 өрөө
Өчигдөр
УБ — Баянзүрх, Баянзүрх, Хороо 26",2,20
19,8138570,"110 сая ₮
1-р хороолол цамбагаравт 1 өрөө 45м2 байр
4 өдрийн өмнө
УБ — Сонгинохайрхан, 1-р хороолол",2,20
46,8110048,"Sky Duurenbileg
753.84 сая ₮
Худ, емарт хажууд vega city хотхонд 104,7 m2 4 өрөө
2 өдрийн өмнө
УБ — Хан-Уул, 120 мянгат",2,21
20,8138338,"215 сая ₮
Бзд 16-р хороолол монгол хотхонд 76.58 мкв мастер унтлагын өрөөтэй 3 өрөө байр
4 өдрийн өмнө
УБ — Баянзүрх, 16-р хороолол",2,21
47,8096001,"2.2 сая ₮
Цэлмэг хотхонд бүрэн тавилгатай дуфлекс 4 өрөө байр
2 өдрийн өмнө
УБ — Хан-Уул, Цэлмэг хотхон",2,22
21,8109853,"3.2 сая ₮ 3.5 сая ₮
Зайсанд хатан туул хотхонд 326мк 6өрөө
4 өдрийн өмнө
УБ — Хан-Уул, Зайсан",2,22
22,8138164,"78 сая ₮
Улаанхуаранд 1 өрөө 25.16м2
4 өдрийн өмнө
УБ — Баянзүрх, Улаанхуаран",2,23
48,8143776,"188 сая ₮
3,4 хороолол парадоксын урд угсармал 12 давхарын 9 давхарт 3 өрөө
2 өдрийн өмнө
УБ — Баянгол, 3, 4 хороолол",2,23
49,8112921,"370 сая ₮
13хороолол натурт дублекс 5 өрөө
2 өдрийн өмнө
УБ — Баянзүрх, 13-р хороолол",2,24
23,8128528,"80 сая ₮
Viva city - d 30,5 мк 2 өрөө байр
5 өдрийн өмнө
УБ — Хан-Уул, Viva city",2,24
24,8133870,"75 сая ₮
1 өрөө байр 33м2
6 өдрийн өмнө
УБ — Сонгинохайрхан, 5 шар",2,25
50,8146501,"275 сая ₮
Схд тавилгатай 5н өрөө байр 110мкв
2 өдрийн өмнө
УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 13",2,25
25,8124446,"460 сая ₮
Зайсан оргилд 5 өрөө байр зогсоолын хамт
1 долоо хоногийн өмнө
УБ — Хан-Уул, Зайсан",2,26
51,8137489,"180 сая ₮
Бгд 29хороо хархорин захын зүүн талд эрин хороолол 2 өрөө 58.68m2
2 өдрийн өмнө
УБ — Баянгол, Баянгол, Хороо 20",2,26
52,8146122,"250 сая ₮
Их дэлгүүрийн чанх баруун талд 2өрөө.
2 өдрийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 4",2,27
53,8059650,"5 сая ₮
Shangrila.iin zuun tald regency residence.d 4 uruu bair
2 өдрийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 1",2,28
54,8144945,"110 сая ₮
Хан-уул 1 өрөө
2 өдрийн өмнө
УБ — Хан-Уул, Мишээл",2,29
55,7951377,"340 сая ₮
Зайсангийн хунгийн хотхонд 3 өрөө байр
2 өдрийн өмнө
УБ — Хан-Уул, Зайсан",2,30
56,8145894,"618.8 сая ₮
Misheel residence 4өрөө
2 өдрийн өмнө
УБ — Хан-Уул, Мишээл",2,31
57,8139223,"6.2 сая ₮
Худ tokyo town хотхонд 62.5мкв 3 өрөө орон сууц
2 өдрийн өмнө
УБ — Хан-Уул, Japan town",2,32
58,8111417,"3.05 сая ₮
Жуковт 2 өрөө
2 өдрийн өмнө
УБ — Баянзүрх, 13-р хороолол",2,33
59,7925903,"145 сая ₮
3-4 хороолол korea town 2т 2 өрөө 47м2 байр
2 өдрийн өмнө
УБ — Баянгол, 3, 4 хороолол",2,34
0,7898308,"1.77 Тэрбум ₮
Baga tenger city luxury residence 295.14мкв 5 өрөө
Virtual tour
2 өдрийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 5",3,1
1,8145081,"125 сая ₮
Зүүн 4 замын зүүн талд 1 өрөө байр
2 өдрийн өмнө
УБ — Баянзүрх, Зүүн 4 зам",3,2
2,8056684,"5.5 сая ₮
Tokyo town-1 3 өрөө байр 101,32м2
2 өдрийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 15",3,3
3,8041219,"5.4 сая ₮
Solaris residence 4 өрөө орон сууц
Virtual tour
3 өдрийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 15",3,4
4,8143437,"145 сая ₮
10 р хороолол 43.1м2 2өрөө
3 өдрийн өмнө
УБ — Баянгол, 10-р хороолол",3,5
5,8041630,"Erdenechimeg Platin
820 сая ₮
Шинэ төгөл хотхон 5 өрөө 148.4м2
3 өдрийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 2",3,6
6,8142017,"2.6 сая ₮
Хууль-сахиулах хотхонд 2 өрөө байр
3 өдрийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 8",3,7
7,7854345,"Properties
5.8 сая ₮
Бзд 26 хороо энканто 3 хотхонд 4 өрөө 129м2
3 өдрийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 26",3,8
8,8040722,"190 сая ₮
Хансвилл хотхонд 2 өрөө байр
3 өдрийн өмнө
УБ — Хан-Уул, Хансвилл хотхон",3,9
9,8091556,"96 сая ₮
Бзд тавилгатай 1өрөө байр 30мкв
3 өдрийн өмнө
УБ — Баянзүрх, 16-р хороолол",3,10
10,8141951,"1.27 Тэрбум ₮
Ривер гарден 2 4 өрөө
3 өдрийн өмнө
УБ — Хан-Уул, River Garden",3,11
11,8140152,"168 сая ₮
Сансар ктмс д сүлд хотхонд 49.78мкв 2 өрөө
3 өдрийн өмнө
УБ — Баянзүрх, Сансар",3,12
12,8140158,"159 сая ₮
Модны 2, макс элеганс таунд 1 давхрын 2 өрөө байр 38m2
3 өдрийн өмнө
УБ — Баянгол, Баянгол, Хороо 17",3,13
13,7773587,"2.2 сая ₮
Бзд 2 өрөө байр
3 өдрийн өмнө
УБ — Баянзүрх, Офицер",3,14
14,8101074,"2 сая ₮ 2.2 сая ₮
Чулуун овоо номингийн урд 2өрөө байр 45м2
3 өдрийн өмнө
УБ — Баянзүрх, Чулуун овоо",3,15
15,7874114,"215 сая ₮
Зүүн 4 зам, зүүн хүрээ хотхонд 2 өрөө байр 70мкв
3 өдрийн өмнө
УБ — Баянзүрх, Зүүн 4 зам",3,16
16,8140582,"88 сая ₮
10-р хороолол голден парк хотхонд 1-өрөө
4 өдрийн өмнө
УБ — Баянгол, Богд-Ар",3,17
17,8140472,"2.5 сая ₮
Буянт ухаа 1 хороололд байр
4 өдрийн өмнө
УБ — Хан-Уул, Нисэх",3,18
18,8017149,"182 сая ₮
2 өрөө байр
4 өдрийн өмнө
УБ — Баянзүрх, Зүүн 4 зам",3,19
19,7968494,"480 сая ₮
Яармаг буянт гарден дээр 100м2 3 өрөө байр
4 өдрийн өмнө
УБ — Хан-Уул, Яармаг",3,20
20,7818895,"3.8 сая ₮
13-r horoolol tohilog 16-r bairand 4 uruu 218m2
4 өдрийн өмнө
УБ — Баянзүрх, 13-р хороолол",3,21
21,8073717,"125 сая ₮
3,4-р хороолол хөгжил хотхонд 38м2 1өрөө
4 өдрийн өмнө
УБ — Баянгол, 3, 4 хороолол",3,22
22,8030880,"160 сая ₮
2 өрөө 55,7мкв
4 өдрийн өмнө
УБ — Баянзүрх, Амгалан",3,23
23,8138453,"550 сая ₮
Gerlug гэрлүг 78m2 3 uruu
4 өдрийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 17",3,24
24,8137970,"220 сая ₮
Худ 19-р хороололд гал тогоо тусдаа 4 өрөө байр 69м2
4 өдрийн өмнө
УБ — Хан-Уул, 19-р хороолол",3,25
25,8050157,"343 сая ₮
3 uruu bair 79.77m2
4 өдрийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 3",3,26
26,8136127,"172.8 сая ₮
Дөлгөөн нуур апартмент 2 өрөө 48.02м2 байр
5 өдрийн өмнө
УБ — Сүхбаатар, Дөлгөөн нуур",3,27
27,7675035,"3.2 сая ₮
Зайсан гурван оргил хотхонд 5 өрөө орон сууц 140м2
Virtual tour
5 өдрийн өмнө
УБ — Хан-Уул, Зайсан",3,28
28,8008130,"820 сая ₮
Сбд 2-р хороо шинэ төгөл хотхонд 5 өрөө 148.4м2 орон сууц
5 өдрийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 2",3,29
29,8030884,"2.5 сая ₮
Худ 19-хороо, уб сувилалын баруун урд шинэ дүр төрх хотхонд 98.5м2 3 өрөө байр
5 өдрийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 19",3,30
30,8136505,"4.1 сая ₮
King tower 166 мкв 4 өрөө дуплекс
5 өдрийн өмнө
УБ — Хан-Уул, King Tower",3,31
31,8136268,"103.68 сая ₮
Өгөөмөр захын хойно нэг өрөө 32.4м2 орон сууц
5 өдрийн өмнө
УБ — Баянзүрх, Өгөөмөр захын зүүн",3,32
32,8042331,"298 сая ₮
Chingis zochid buudliin zuun tald enerel hothon 3 uruu 67m2 bair
5 өдрийн өмнө
УБ — Баянзүрх, Сансар",3,33
33,8103063,"450 сая ₮
Зайсанд 5 өрөө байр 168.6м2
5 өдрийн өмнө
УБ — Хан-Уул, Зайсан",3,34
34,8135424,"74 сая ₮
Шөнийн захын эсрэг талд түмэн моллын хойно 21,75m2 1 өрөө байр
5 өдрийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 25",3,35
35,8135604,"3.5 сая ₮
Арцад апартмент 4 өрөө
5 өдрийн өмнө
УБ — Хан-Уул, Хүннү",3,36
36,7961089,"80 сая ₮
Голден парк хотхонд 1-өрөө байр
5 өдрийн өмнө
УБ — Баянгол, 10-р хороолол",3,37
37,8134063,"87 сая ₮
Яармагт 1 өрөө байр 30.4м2
5 өдрийн өмнө
УБ — Хан-Уул, Яармаг",3,38
38,8134657,"110 сая ₮
Бзд 42р хороо 2 өрөө орон сууц 37м2
5 өдрийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 42",3,39
39,8134757,"1.23 Тэрбум ₮
Хүннү пласт 5 өрөө байр
5 өдрийн өмнө
УБ — Хан-Уул, Хүннү",3,40
40,7938617,"850 сая ₮ 910 сая ₮
Time classic tower 5 өрөө 129.8м2
5 өдрийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 1",3,41
41,8038803,"7.4 сая ₮
Platinum tower хотхонд 161.64мкв 5 өрөө
5 өдрийн өмнө
УБ — Хан-Уул, Хурд",3,42
42,8134555,"555.32 сая ₮
Зайсан, golden vill хотхон 168.28м² 5 өрөө
6 өдрийн өмнө
УБ — Хан-Уул, Зайсан",3,43
43,7953687,"5.1 сая ₮
Нарны хороололын урд rarko riviera д 4 өрөө 134m2
6 өдрийн өмнө
УБ — Баянгол, Нарны хороолол",3,44
44,8133344,"1.16 Тэрбум ₮
King tower 374мкв 5 өрөө орон сууц
6 өдрийн өмнө
УБ — Хан-Уул, King Tower",3,45
45,8133207,"3.5 сая ₮
Оргил стар 8 өрөө байр
6 өдрийн өмнө
УБ — Хан-Уул, Зайсан",3,46
46,8089749,"125 сая ₮
Oron suuts 2 uruu
6 өдрийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 3",3,47
47,8091272,"890 сая ₮
River garden хотхонд 4 өрөө байр 118m2
6 өдрийн өмнө
УБ — Хан-Уул, River Garden",3,48
48,8038721,"4.1 сая ₮
Mandala garden 4 uruu bair
6 өдрийн өмнө
УБ — Хан-Уул, Яармаг",3,49
49,8046200,"4.9 сая ₮
Khan hills хотхонд 4 өрөө 140,7м2
6 өдрийн өмнө
УБ — Хан-Уул, River Garden",3,50
