Unnamed: 0,id,data,ad_page,ad_order
27,4224701,"125 сая ₮
Харуул алтай хотхонд 2 өрөө байр
1 долоо хоногийн өмнө
УБ — Баянзүрх, Амгалан",97,28
26,4224715,"485.5 сая ₮
Мишээл экспо-н баруун талд, мишээл сити хотхонд 3 өрөө байр
1 долоо хоногийн өмнө
УБ — Хан-Уул, Мишээл",97,27
25,4224739,"515.2 сая ₮
King tower-т 3өрөө байр 114.5м2
1 долоо хоногийн өмнө
УБ — Хан-Уул, Зайсан",97,26
28,4266590,"663.55 сая ₮
Time classic tower хотын төвд 102.57мкв 3 өрөө
Өчигдөр
УБ — Чингэлтэй, 50 мянгат",30,29
29,4266618,"5.84 сая ₮
Хотын төвд time classic tower 4 өрөө 116.66м2
Өчигдөр
УБ — Чингэлтэй, 50 мянгат",30,30
16,4280422,"510 сая ₮
Олонлог академи сургуулийн хажууд 4 өрөө
2 долоо хоногийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 26",134,17
40,4376402,"125 сая ₮
Харуул алтай хотхонд 2 өрөө байр
1 долоо хоногийн өмнө
УБ — Баянзүрх, Амгалан",97,41
57,4623219,"249.6 сая ₮
Арцат 2 хотхонд 3 өрөө байр
1 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",97,58
31,4780518,"6.57 сая ₮
Time classic tower 5 uruu
Өчигдөр
УБ — Хан-Уул, Хан-Уул, Хороо 15",30,32
18,4897569,"5.8 сая ₮
Хүннү 2222 117м2 4 өрөө
Өнөөдөр
УБ — Хан-Уул, Хүннү",17,19
38,4912614,"143 сая ₮
Сөүл гарден хотхонд 2 өрөө байр
1 долоо хоногийн өмнө
УБ — Хан-Уул, Нисэх",97,39
8,4952750,"119 сая ₮
Нүхтэд 58.3м2 2 өрөө байр
4 өдрийн өмнө
УБ — Хан-Уул, Яармаг",57,9
35,5032440,"500 сая ₮
Зайсан, golden vill хотхон 4 өрөө 134.32м2
1 долоо хоногийн өмнө
УБ — Хан-Уул, Зайсан",97,36
34,5060517,"249.6 сая ₮
Арцат -2 хотхон 3 өрөө 78м2
2 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",120,35
25,5091346,"4.8 сая ₮
Худ зайсан royal crown villa хотхонд 5 өрөө 309м2
5 өдрийн өмнө
УБ — Хан-Уул, Зайсан",66,26
17,5138471,"189 сая ₮
Baynzurh 2 oroo 60m2
Өнөөдөр
УБ — Баянзүрх, 13-р хороолол",11,18
58,5203939,"850 сая ₮
Уб сувилалын зүүн урд 7 өрөө дуплекс
1 долоо хоногийн өмнө
УБ — Хан-Уул, Цэлмэг хотхон",97,59
13,5329778,"392 сая ₮
King towert 98 m2 3 uruu bair
2 долоо хоногийн өмнө
УБ — Хан-Уул, King Tower",130,14
3,5357679,"170 сая ₮
Угсармалын гал тогоо тусдаа 3 өрөө байр 80м2
2 долоо хоногийн өмнө
УБ — Баянгол, 3, 4 хороолол",120,4
20,5470523,"3.8 сая ₮
Арцат апартмент 80 мкв 3 өрөө artsat 1t
1 долоо хоногийн өмнө
УБ — Хан-Уул, Нисэх",109,21
18,5603697,"2.6 сая ₮
Зэндмэнэ эрдэнэ хотхоны 1а блокт 2 өрөө байр 53.81м2
2 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",128,19
17,5642109,"3.2 сая ₮
Буянт од 2 өрөө 41м2 байр
3 долоо хоногийн өмнө
УБ — Баянзүрх, 15-р хороолол",139,18
22,5736213,"490 сая ₮
Зайсангийн гэрэлт хотхонд 125м2 4 өрөө байр
2 долоо хоногийн өмнө
УБ — Хан-Уул, Зайсан",129,23
59,5747342,"143.09 сая ₮ 180 сая ₮
Сөүл гарден хотхонд 2 өрөө байр
1 долоо хоногийн өмнө
УБ — Хан-Уул, Нисэх",97,60
26,5810659,"2.45 сая ₮ 2.8 сая ₮
Хануул дүүрэг 4 өрөө байр 139м2
3 долоо хоногийн өмнө
УБ — Хан-Уул, Зайсан",141,27
18,5815321,"171.94 сая ₮
Хангай хотхоны хойно, арга билиг хотхонд 53.73мкв 2 өрөө байр
1 долоо хоногийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 11",110,19
48,5837091,"3.6 сая ₮
Худ- т 2 өрөө байр 47m2
2 өдрийн өмнө
УБ — Хан-Уул, 19-р хороолол",40,49
51,5850660,"800 сая ₮
Royal castle хотхонд 5 өрөө байр 240мкв
Өчигдөр
УБ — Баянзүрх, Сансар",2,25
1,5858154,"350 сая ₮
50 мянгатын 3 өрөө 80м2 байр
1 долоо хоногийн өмнө
УБ — Чингэлтэй, 50 мянгат",105,2
36,5979442,"3 сая ₮ 3.4 сая ₮
Хан вилла 2 өрөө байр 52,85м2
Өчигдөр
УБ — Хан-Уул, Яармаг",29,37
33,6003523,"569.43 сая ₮
Солонгос элчин сайдын яамны хойно, жаргалан хотхонд 6 өрөө байр
1 долоо хоногийн өмнө
УБ — Хан-Уул, Нархан хотхон",97,34
41,6005669,"485.5 сая ₮
Мишээл экспо-н баруун талд, мишээл сити хотхонд 3 өрөө байр 107.9м2
1 долоо хоногийн өмнө
УБ — Хан-Уул, Мишээл",96,42
42,6005696,"200 сая ₮
Москва хороололд 3 өрөө байр 89.33m2
1 долоо хоногийн өмнө
УБ — Сонгинохайрхан, Москва хороолол",96,43
20,6018704,"75 сая ₮
16-р хороолол, саруул тэнгэр 2 хотхонд 1 өрөө байр 25.84м2
1 долоо хоногийн өмнө
УБ — Баянзүрх, 16-р хороолол",110,21
54,6022345,"249.6 сая ₮
Арцат -2 хотхонд 3 өрөө байр
1 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",97,55
53,6022351,"850 сая ₮
Уб сувилалын зүүн урд, 115-р сургуулийн хойд талд 7 өрөө дуплекс
1 долоо хоногийн өмнө
УБ — Хан-Уул, Цэлмэг хотхон",97,54
52,6022359,"435 сая ₮
Энхтайваны гүүрний зүүн урд, кн апартмент 3 өрөө байр
1 долоо хоногийн өмнө
УБ — Хан-Уул, Хурд",97,53
51,6022642,"569.43 сая ₮
Жаргалан хотхонд 6 өрөө дуплекс
1 долоо хоногийн өмнө
УБ — Хан-Уул, Нархан хотхон",97,52
50,6022659,"200 сая ₮ 277.2 сая ₮
Москва хороололд 3 өрөө байр
1 долоо хоногийн өмнө
УБ — Сонгинохайрхан, Москва хороолол",97,51
25,6074084,"171.94 сая ₮
Хангай хотхоны хойно арга билиг хотхонд 2 өрөө байр
1 долоо хоногийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 11",110,26
26,6077836,"249.6 сая ₮
Арцат 2 хотхонд 3 өрөө байр
1 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",110,27
27,6077881,"75 сая ₮
16-р хороолол, саруул тэнгэр 2 хотхонд 1 өрөө байр
1 долоо хоногийн өмнө
УБ — Баянзүрх, 16-р хороолол",110,28
1,6083119,"295 сая ₮
10-р хороололд 160м2 1 давхарын өргөтгөлтэй гал тогоо тусдаа 3 өрөө
4 долоо хоногийн өмнө
УБ — Баянгол, 10-р хороолол",155,2
5,6104016,"201.63 сая ₮
Худ 15 хороо дөл хотхонд 57.61м2 2 өрөө байр
3 өдрийн өмнө
УБ — Хан-Уул, 19-р хороолол",48,6
46,6118628,"2.7 сая ₮
Гарден вилла 4 өрөө 74.34м2
1 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",78,47
56,6122565,"171.94 сая ₮ 232.5 сая ₮
арга билиг хотхонд 2 өрөө байр 53.73м2
1 долоо хоногийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 11",97,57
55,6153583,"260 сая ₮
Олимп хотхонд 3 өрөө байр 64.3m2
1 долоо хоногийн өмнө
УБ — Баянзүрх, Олимп хотхон",95,56
49,6156215,"3.6 сая ₮
Худ мишээлд 2 өрөө байр
3 өдрийн өмнө
УБ — Хан-Уул, Мишээл",49,50
23,6156318,"720 сая ₮
Ncd vega city 3 uruu 104 m2
2 долоо хоногийн өмнө
УБ — Хан-Уул, Japan town",130,24
44,6169103,"Mandal
509.36 сая ₮
Energy luxury residence хотхонд 3 өрөө 113.19m2
1 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",93,45
0,6171892,"2.9 сая ₮
Худ 6 өрөө дуплекс байр 210м2
1 долоо хоногийн өмнө
УБ — Хан-Уул, Оддын хороолол",100,1
51,6202650,"178.8 сая ₮
Худ 11 хороо зайсан толгойн зүүн талд 54.2м2 2өрөө
1 долоо хоногийн өмнө
УБ — Хан-Уул, Зайсан",83,52
50,6240959,"71.3 сая ₮
Цайз захын баруун талд 2 өрөө
1 долоо хоногийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 15",89,51
51,6243379,"77.5 сая ₮
Цайз захын баруун талд 2 өрөө байр 50м2
1 долоо хоногийн өмнө
УБ — Баянзүрх, 16-р хороолол",89,52
18,6260556,"295 сая ₮
Sunset хотхонд төвийн шугамд 3өрөө
1 долоо хоногийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 4",77,19
40,6277301,"110 сая ₮
Баянзүрх 2 өрөө байр 44м2
4 өдрийн өмнө
УБ — Баянзүрх, Өгөөмөр захын зүүн",54,41
27,6290326,"130 сая ₮ 150 сая ₮
Налайх дүүрэгт 3 өрөө
2 долоо хоногийн өмнө
УБ — Налайх",123,28
22,6299813,"3 сая ₮
Зайсанд 144мкв 4 өрөө
1 долоо хоногийн өмнө
УБ — Хан-Уул, Зайсан",93,23
17,6354686,"370 сая ₮
Тээврийн товчоонд 4 өрөө 122.6м2
4 долоо хоногийн өмнө
УБ — Баянгол, Тээврийн товчоо",154,18
18,6400741,"83 сая ₮
Нисэх, буянт-ухаа 1 хороололд 1 өрөө байр
1 долоо хоногийн өмнө
УБ — Хан-Уул, Нисэх",97,19
11,6402365,"569.43 сая ₮
Жаргалан хотхонд 6 өрөө дуплекс
1 долоо хоногийн өмнө
УБ — Хан-Уул, Нархан хотхон",110,12
43,6407120,"Mandal
197.13 сая ₮
Баянзүрх хороололд 3 өрөө
1 долоо хоногийн өмнө
УБ — Баянзүрх, 16-р хороолол",93,44
5,6416235,"2.3 сая ₮
3 oroo bair
Өнөөдөр
УБ — Сонгинохайрхан, 1-р хороолол",7,6
17,6427658,"145 сая ₮
100 айлд 2 өрөө байр 45м2
3 долоо хоногийн өмнө
УБ — Сүхбаатар, 100 айл",142,18
2,6444651,"158 сая ₮
Шинэ налайх хороололд 3 өрөө 71.97м2
3 долоо хоногийн өмнө
УБ — Налайх",148,3
50,6487347,"2.8 сая ₮
Арцатын аманд 3 өрөө байр
1 долоо хоногийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 4",98,51
53,6491607,"267 сая ₮
Яармаг глобал гарден 3 өрөө 76,3м2
4 өдрийн өмнө
УБ — Хан-Уул, Яармаг",58,54
11,6502496,"117.04 сая ₮
Чандмань апартмент 2 өрөө байр 53м2
1 долоо хоногийн өмнө
УБ — Сонгинохайрхан, 21-р хороолол",107,12
12,6502510,"114.62 сая ₮ 142 сая ₮
21р хороололд 52м2 2 өрөө байр
1 долоо хоногийн өмнө
УБ — Сонгинохайрхан, 21-р хороолол",107,13
36,6506161,"117.5 сая ₮ 126 сая ₮
10 хороололд 2 өрөө 51м2 байр
2 өдрийн өмнө
УБ — Баянгол, 10-р хороолол",37,37
52,6508395,"450 сая ₮
Japan town 3 өрөө 79.9 мкв байр
1 долоо хоногийн өмнө
УБ — Хан-Уул, Japan town",101,53
13,6517779,"260 сая ₮
Найрамдал зуслангийн хажууд 2 өрөө орон сууц
3 долоо хоногийн өмнө
УБ — Сонгинохайрхан, Найрамдал",149,14
10,6523883,"4.3 сая ₮
Dunjingaravt 3 oroo bair
2 долоо хоногийн өмнө
УБ — Баянзүрх",126,11
28,6538230,"1.6 Тэрбум ₮
Olympic residence 4 өрөө 205м2
Virtual tour
1 долоо хоногийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 1",116,29
47,6539800,"3.5 сая ₮
Өгөөмөр захын ард 2 өрөө байр 55m2
3 долоо хоногийн өмнө
УБ — Баянзүрх, Өгөөмөр захын зүүн",139,48
46,6570905,"Mandal
198 сая ₮
115-р сургуулийн баруун урд талд 3 өрөө орон сууц 76m2
1 долоо хоногийн өмнө
УБ — Хан-Уул, UB Town",93,47
52,6574211,"460 сая ₮ 520 сая ₮
3 4 r horoolold 5 uruu duplex
4 өдрийн өмнө
УБ — Баянгол, 3, 4 хороолол",3,53
6,6587996,"Remax HUB Tugsbileg
1.6 Тэрбум ₮ 1.7 Тэрбум ₮
Shangri-la mall-н зүүн талд olympic residence 4 өрөө байр
Virtual tour
2 өдрийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 1",39,7
15,6594936,"125 сая ₮ 150 сая ₮
Хангай хотхонд 2 өрөө 40м2 байр
2 долоо хоногийн өмнө
УБ — Сүхбаатар, 100 айл",128,16
44,6611131,"2.9 сая ₮
Худ яармагт хангарьд сити1 2өрөө байр 54,85м2
2 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",124,45
54,6618370,"4.5 сая ₮
Нутгийн буян happy residence 2 өрөө байр 54.1m2
2 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",123,55
35,6627826,"146 сая ₮
Хангай хотхоны зүүн урд 2 өрөө байр
2 долоо хоногийн өмнө
УБ — Сүхбаатар, 100 айл",117,36
5,6642607,"148 сая ₮ 163 сая ₮
Жаргалтай хотхонд 42.31мкв 2 өрөө
4 долоо хоногийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 9",156,6
49,6649686,"320 сая ₮
Tsagaan ord hothond 80m2 3 uruu bair
1 сарын өмнө
УБ — Хан-Уул, Мишээл",158,50
5,6649757,"2.6 сая ₮
Зэндмэнэ эрдэнэ хотхонд 54мкв 2 өрөө байр
3 өдрийн өмнө
УБ — Хан-Уул, Яармаг",52,6
47,6650191,"135 сая ₮
3-р хороолол ахуйн үйлчилгээний урд 1 өрөө байр 32м2
3 долоо хоногийн өмнө
УБ — Баянгол, 3, 4 хороолол",151,48
24,6662068,"900 сая ₮
Засгын газрын ордны хойно 169мкв дуплекс
4 өдрийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 6",58,25
10,6664683,"5.3 сая ₮
Парк вилла цэцэрлэгт хүрээлэнгийн зам дагуу 4 өрөө 122м2 байр
2 өдрийн өмнө
УБ — Баянзүрх, Олимп хотхон",37,11
20,6694422,"2.3 сая ₮
Polaris apartment 3 өрөө байр
3 долоо хоногийн өмнө
УБ — Хан-Уул, Нисэх",136,21
19,6694686,"2.4 сая ₮
Поларис апартмент-2 63.17m2 2 өрөө
3 долоо хоногийн өмнө
УБ — Хан-Уул, Нисэх",136,20
12,6723320,"155 сая ₮
Схд 1-р хороолол 90мкв 3 өрөө байр
3 өдрийн өмнө
УБ — Сонгинохайрхан, 1-р хороолол",44,13
34,6727772,"95 сая ₮
Худ нисэх 2 өрөө 42м2
1 долоо хоногийн өмнө
УБ — Хан-Уул, Нисэх",93,35
58,6739506,"109 сая ₮ 160 сая ₮
Биокомбинатад 4 өрөө 75м2 байр
1 долоо хоногийн өмнө
УБ — Хан-Уул, Био комбинат",104,59
8,6763133,"410 сая ₮
Цэцэрлэгт хүрээлэнгийн ард national park хотхонд 90.55кв 3 өрөө байр
6 өдрийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 26",73,9
0,6774330,"100 сая ₮
Нисэхт 3 өрөө 61.16m2
1 долоо хоногийн өмнө
УБ — Хан-Уул, Нисэх",108,1
39,6787804,"3.8 сая ₮
Мандала гарденд 90.9мкв 3 өрөө
6 өдрийн өмнө
УБ — Хан-Уул, Яармаг",72,40
23,6790356,"Remax Sky Onon
985.6 сая ₮
Bella vista тансаг зэрэглэлийн хотхонд 154мкв 3 өрөө байр
4 өдрийн өмнө
УБ — Хан-Уул, Bella Vista",65,24
23,6812537,"204 сая ₮ 215 сая ₮
19-р хороололд 2 өрөө байр 49 мкв
2 өдрийн өмнө
УБ — Хан-Уул, 19-р хороолол",39,24
50,6833557,"153.18 сая ₮ 170.15 сая ₮
Арвай хотхон 51.56мкв 2 өрөө
1 долоо хоногийн өмнө
УБ — Баянгол, 10-р хороолол",106,51
52,6849129,"199 сая ₮
Тэнгисийн хойно гал тогоо тусдаа 2 өрөө байр 65мкв
2 долоо хоногийн өмнө
УБ — Чингэлтэй, Чингэлтэй",122,53
59,6853944,"220 сая ₮
Хангай хотхоны зүүн талд 2 өрөө байр 59м2
3 өдрийн өмнө
УБ — Сүхбаатар, 100 айл",53,60
16,6856634,"190.74 сая ₮
Яармаг арцат өргөө хотхонд 75 мкв 3 өрөө байр
2 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",118,17
48,6866360,"165 сая ₮
Баянгол дүүрэг 4 хороололд 2 өрөө байр
3 өдрийн өмнө
УБ — Баянгол, 3, 4 хороолол",48,49
23,6866683,"150 сая ₮ 160 сая ₮
Бзд кино үйлдвэр happy town-д 2 өрөө
Өнөөдөр
УБ — Баянзүрх, Зүүн 4 зам",11,24
31,6876427,"Remax Sky Bulgantuul
3.23 сая ₮ 4.5 сая ₮
Lite city multi house хотхонд 3 өрөө дүплекс 93м2
3 долоо хоногийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 4",142,32
41,6877224,"Platin
455 сая ₮ 496 сая ₮
Akoya residence tower -т 82.67мк 3өрөө
Өчигдөр
УБ — Хан-Уул, Хан-Уул, Хороо 15",28,42
20,6882388,"215 сая ₮
Хан уул 61.51мкв 3 өрөө байр
1 долоо хоногийн өмнө
УБ — Хан-Уул, Зайсан",81,21
2,6892098,"275 сая ₮
Төмөр замын арктай шард 100 мкв 3 өрөө
2 өдрийн өмнө
УБ — Баянгол, Төмөр зам",42,3
2,6898215,"3.9 сая ₮
Jargalan hothond 4 uruu bair 139.8m2
Өнөөдөр
УБ — Хан-Уул, Нархан хотхон",1,3
54,6899222,"75 сая ₮
16-р хороолол саруул тэнгэр 2 хороолол 1 өрөө
1 долоо хоногийн өмнө
УБ — Баянзүрх, 16-р хороолол",84,55
54,6902776,"222.1 сая ₮ 370.88 сая ₮
Бгд коyo town хотхонд 64мкв 4 өрөө
1 долоо хоногийн өмнө
УБ — Баянгол, Алтай хотхон",114,55
56,6908889,"Remax Sky Altantuul
357 сая ₮
Худ, 19-р хороо шинэ мөрөөдөл хотхонд 105.74 мкв 3 өрөө
2 долоо хоногийн өмнө
УБ — Хан-Уул, 19-р хороолол",120,57
9,6917882,"300 сая ₮
1-16-д 1 давхарын 5 өрөө
1 долоо хоногийн өмнө
Орхон, Орхон",104,10
11,6922590,"Ю ХОЛИ
257 сая ₮
Нисэхэд төгс орчин таун хотхонд 91.08мв 4 өрөө
Өчигдөр
УБ — Хан-Уул, Нисэх",32,12
42,6923063,"640 сая ₮
Avenue residence 84.69м2 3 өрөө байр
1 долоо хоногийн өмнө
УБ — Баянгол, Баруун 4 зам",90,43
7,6924947,"177 сая ₮
Elegance town -д 3 өрөө байр 63м2
5 өдрийн өмнө
УБ — Хан-Уул, Нисэх",67,8
55,6933367,"182.4 сая ₮
Хангай хотхоны баруун талд 57мкв 2өрөө байр
6 өдрийн өмнө
УБ — Сүхбаатар, Дөлгөөн нуур",75,56
16,6941493,"171.81 сая ₮
Кайду сити хотхонд 2 өрөө байр
1 долоо хоногийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 8",80,17
40,6948549,"350 сая ₮ 371.48 сая ₮
Sunshine village хотхонд 3 өрөө байр 82м2
1 долоо хоногийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 26",86,41
9,6949340,"Remax Sky Bat-Uchral
350 сая ₮ 371.48 сая ₮
Sunshine village хотхонд 3 өрөө байр 82.55м2
1 долоо хоногийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 26",109,10
45,6955742,"Dashka
1.4 Тэрбум ₮
Japan town c-5 блокд 133.5м2 3 өрөө байр
Өчигдөр
УБ — Хан-Уул, Japan town",30,46
45,6955798,"Remax Sky Uyanga
1.95 Тэрбум ₮ 2.05 Тэрбум ₮
Japan town c4 блокд 252м2 4 өрөө байр
3 долоо хоногийн өмнө
УБ — Хан-Уул, Japan town",137,46
28,6956506,"110 сая ₮ 130 сая ₮
21-р хороололд 3н өрөө байр 80м2
1 долоо хоногийн өмнө
УБ — Сонгинохайрхан, 21-р хороолол",117,29
20,6956717,"1.45 Тэрбум ₮
Japan town 𝐂𝟓 блокд 133.5м2 , 3 өрөө байр.
1 долоо хоногийн өмнө
УБ — Хан-Уул, Japan town",80,21
27,6962220,"184 сая ₮
Шинэ алтай хотхоны зүүн талд 61,5м2 2 өрөө
2 долоо хоногийн өмнө
УБ — Баянгол, Алтай хотхон",131,28
1,6962909,"115 сая ₮
21-р хороололд 56.85мкв 2 өрөө байр
Өчигдөр
УБ — Сонгинохайрхан, 21-р хороолол",25,2
53,6970686,"126 сая ₮
Саруул хороололд 1 өрөө байр 33.4мкв
2 долоо хоногийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 26",128,54
27,6974108,"1.23 Тэрбум ₮
Бага тэнгэр цогцолбор хотхонд 142м2 3өрөө байр
1 долоо хоногийн өмнө
УБ — Баянзүрх",117,28
55,6975570,"Munkhgerel
1.4 Тэрбум ₮
Japan town c5-д 3 өрөө 133.5m2
4 өдрийн өмнө
УБ — Хан-Уул, Japan town",65,56
6,6979422,"208.92 сая ₮
Худ 19 хороо дөл хотхонд 63,31м2 2 өрөө
3 өдрийн өмнө
УБ — Хан-Уул, 19-р хороолол",48,7
0,6994491,"Батцэцэг
1.4 Тэрбум ₮
Худ, japan town c-5 хотхонд 3 өрөө
1 долоо хоногийн өмнө
УБ — Хан-Уул",113,1
34,7000682,"215 сая ₮
Намуун дэнж хотхон 2 өрөө 78м2
3 долоо хоногийн өмнө
УБ — Баянгол, 3, 4 хороолол",142,35
41,7002611,"Remax Sky Tumenbayar
189 сая ₮
Тарвалин хийд, поларис апартмент-д 3 өрөө байр 67м2
3 өдрийн өмнө
УБ — Баянзүрх, 15-р хороолол",49,42
53,7006732,"143 сая ₮ 150 сая ₮
Бзд-т 2 өрөө байр
1 долоо хоногийн өмнө
УБ — Баянзүрх, 16-р хороолол",86,54
37,7007427,"370 сая ₮
Уб дэлгүүрийн зүүн талд1 давхарын 3 өрөө 90,0м2
2 долоо хоногийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 4",120,38
45,7018072,"259 сая ₮
Дөлгөөн нуурт 74мкв 3өрөө байр
Өчигдөр
УБ — Сүхбаатар, Дөлгөөн нуур",23,46
33,7031439,"350 сая ₮
Рцнк-н ард, англи сургуулийн урд 3 өрөө 85.37m2
4 долоо хоногийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 1",156,34
21,7031578,"5.5 сая ₮
40 мянгат 4 өрөө
2 долоо хоногийн өмнө
УБ — Чингэлтэй, 50 мянгат",124,22
50,7031803,"160 сая ₮ 187.65 сая ₮
Бзд 5-р хороо кино үйлдвэр 4 өрөө 75м2 байр
4 долоо хоногийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 5",152,51
35,7039274,"75 сая ₮
16-р хороолол саруул тэнгэр 2 хороолол 1 өрөө 26m2
2 долоо хоногийн өмнө
УБ — Баянзүрх, 16-р хороолол",120,36
9,7041832,"327 сая ₮
Global town 65мкв 2 өрөө
2 долоо хоногийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 15",134,10
18,7042154,"Dashka
320 сая ₮
Арцат лакшири хотхонд 96.71м2 3өрөө орон сууц
1 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",111,19
18,7048416,"652.28 сая ₮
The pares-д 4 өрөө 141.8м2 байр
2 долоо хоногийн өмнө
УБ — Хан-Уул",120,19
0,7051637,"Hub Enkhmandakh
238.59 сая ₮
Сити палас хотхонд 3 өрөө 79м2 байр
1 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",91,1
33,7053508,"350 сая ₮
Зайсанд 4 өрөө 106м2
Өчигдөр
УБ — Хан-Уул, Зайсан",1,34
7,7056233,"356 сая ₮
Elizabet хотхонд 3 өрөө 104м2 байр
Өнөөдөр
УБ — Баянзүрх, Баянзүрх, Хороо 26",17,8
48,7060084,"480 сая ₮
Akoya residence хотхонд 3 өрөө 87м2 байр
5 өдрийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 15",69,49
46,7062221,"140 сая ₮
21 хороололд 3 өрөө байр
3 долоо хоногийн өмнө
УБ — Сонгинохайрхан, 21-р хороолол",139,47
