Unnamed: 0,id,data,ad_page,ad_order
26,520808,"300 сая ₮
11 хороололд 80м2 3 өрөө байр
Өчигдөр
УБ — Сүхбаатар, 11-р хороолол",13,27
2,1327550,"200 сая ₮
Сансарт 80мкв 2 өрөө байр
1 долоо хоногийн өмнө
УБ — Баянзүрх, Сансар",65,3
25,2303695,"270 сая ₮
11р хороололд 3 өрөө байр 94м2
Өчигдөр
УБ — Сүхбаатар, 11-р хороолол",13,26
55,2317839,"321.8 сая ₮
Зайсанд 3 өрөө байр
4 өдрийн өмнө
УБ — Хан-Уул, Зайсан",39,56
49,2626990,"600 сая ₮
Зайсан, golden vill хотхонд 134.32мкв 4 өрөө байр
3 долоо хоногийн өмнө
УБ — Хан-Уул, Зайсан",138,50
48,2973971,"850 сая ₮
Уб сувилалын зүүн урд, 115-р сургуулийн хойд талд 7 өрөө дуплекс
3 долоо хоногийн өмнө
УБ — Хан-Уул, Цэлмэг хотхон",138,49
47,3174806,"143.09 сая ₮
Нисэх, сөүл гарден хотхонд 2 өрөө байр 43.36m2
3 долоо хоногийн өмнө
УБ — Хан-Уул, Нисэх",138,48
23,3292229,"438 сая ₮
Акоёо резидэнс 3 өрөө байр 83м2
1 долоо хоногийн өмнө
УБ — Хан-Уул, 120 мянгат",76,24
31,3425289,"300 сая ₮
11 р хороололд 10 р байрны 3 өрөө байр
Өчигдөр
УБ — Сүхбаатар, 11-р хороолол",13,32
6,3584318,"Remax Sky Undarmaa
345 сая ₮
Рапид харш хотхонд гал тогоо тусдаа 3 өрөө байр 101мкв
1 долоо хоногийн өмнө
УБ — Хан-Уул, Хурд",84,7
48,3752042,"5.7 сая ₮
Жапан таунд 3 өрөө байр 79.9м2
1 долоо хоногийн өмнө
УБ — Хан-Уул, Japan town",92,49
22,3759983,"450 сая ₮
Жапан таун хотхонд 3 өрөө байр
3 долоо хоногийн өмнө
УБ — Хан-Уул, Japan town",133,23
30,3794031,"515.2 сая ₮
King tower хотхонд 3 өрөө байр
3 долоо хоногийн өмнө
УБ — Хан-Уул, King Tower",138,31
47,4045013,"485.5 сая ₮
Мишээл экспо-н баруун талд, мишээл сити хотхонд 3 өрөө байр 107.9м2
1 долоо хоногийн өмнө
УБ — Хан-Уул, Мишээл",92,48
46,4181852,"435 сая ₮
Кн апартментд 3 өрөө байр
1 долоо хоногийн өмнө
УБ — Хан-Уул, Хурд",92,47
45,4182220,"249.6 сая ₮
Арцат 2 хотхонд 3 өрөө байр
1 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",92,46
28,4214828,"270 сая ₮
Муис-н 2-р байрны хойно 2 өрөө байр
3 долоо хоногийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 6",138,29
27,4214853,"75 сая ₮ 85 сая ₮
16-р хороолол, саруул тэнгэр 2 хотхонд 1 өрөө байр
3 долоо хоногийн өмнө
УБ — Баянзүрх, 16-р хороолол",138,28
19,4224390,"249.6 сая ₮
Арцат -2 хотхонд 3 өрөө байр
3 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",138,20
20,4224435,"143.09 сая ₮
Сөүл гарден хотхонд 2 өрөө байр
3 долоо хоногийн өмнө
УБ — Хан-Уул, Нисэх",138,21
25,4224701,"125 сая ₮
Харуул алтай хотхонд 2 өрөө байр
3 долоо хоногийн өмнө
УБ — Баянзүрх, Амгалан",138,26
24,4224715,"485.5 сая ₮
Мишээл экспо-н баруун талд, мишээл сити хотхонд 3 өрөө байр
3 долоо хоногийн өмнө
УБ — Хан-Уул, Мишээл",138,25
23,4224739,"515.2 сая ₮
King tower-т 3өрөө байр 114.5м2
3 долоо хоногийн өмнө
УБ — Хан-Уул, Зайсан",138,24
16,4266590,"663.55 сая ₮
Time classic tower хотын төвд 102.57мкв 3 өрөө
5 өдрийн өмнө
УБ — Чингэлтэй, 40, 50 мянгат",47,17
17,4266618,"5.84 сая ₮
Хотын төвд time classic tower 116.66мкв 4 өрөө
5 өдрийн өмнө
УБ — Чингэлтэй, 40, 50 мянгат",47,18
52,4280422,"510 сая ₮
Олонлог академи сургуулийн хажууд 4 өрөө
1 долоо хоногийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 26",67,53
44,4376402,"125 сая ₮
Харуул алтай хотхонд 2 өрөө байр
3 долоо хоногийн өмнө
УБ — Баянзүрх, Амгалан",138,45
40,4623219,"249.6 сая ₮
Арцат 2 хотхонд 3 өрөө байр
1 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",92,41
18,4780518,"6.57 сая ₮
Time classic tower 5 uruu 127.71m2
5 өдрийн өмнө
УБ — Чингэлтэй, 40, 50 мянгат",47,19
52,4897569,"5.4 сая ₮
Хүннү 2222 117м2 4 өрөө
3 долоо хоногийн өмнө
УБ — Хан-Уул, Хүннү",129,53
43,4912614,"143 сая ₮
Сөүл гарден хотхонд 2 өрөө байр
3 долоо хоногийн өмнө
УБ — Хан-Уул, Нисэх",138,44
36,4952750,"119 сая ₮
Нүхтэд 58.3м2 2 өрөө байр
6 өдрийн өмнө
УБ — Хан-Уул, Яармаг",60,37
46,5060517,"249.6 сая ₮
Арцат -2 хотхон 3 өрөө 78м2
3 өдрийн өмнө
УБ — Хан-Уул, Яармаг",28,47
49,5091346,"4.8 сая ₮
Худ зайсан royal crown villa хотхонд 5 өрөө 309м2
1 долоо хоногийн өмнө
УБ — Хан-Уул, Зайсан",69,50
16,5138471,"195 сая ₮
Baynzurh 2 oroo 60m2
3 өдрийн өмнө
УБ — Баянзүрх, 14-р хороолол",26,17
41,5203939,"850 сая ₮
Уб сувилалын зүүн урд 7 өрөө дуплекс
1 долоо хоногийн өмнө
УБ — Хан-Уул, Цэлмэг хотхон",92,42
33,5329778,"392 сая ₮
King towert 98 m2 3 uruu bair
6 өдрийн өмнө
УБ — Хан-Уул, King Tower",56,34
7,5357679,"165 сая ₮
Угсармалын гал тогоо тусдаа 3 өрөө байр 80м2
3 өдрийн өмнө
УБ — Баянгол, 3, 4 хороолол",27,8
25,5470523,"3.8 сая ₮
Арцат апартмент 80 мкв 3 өрөө artsat 1t
2 долоо хоногийн өмнө
УБ — Хан-Уул, Нисэх",109,26
59,5603697,"2.6 сая ₮
Зэндмэнэ эрдэнэ хотхоны 1а блокт 2 өрөө байр 53.81м2
6 өдрийн өмнө
УБ — Хан-Уул, Яармаг",51,60
49,5642109,"3 сая ₮
Буянт од 2 өрөө 41.37m2 байр
1 долоо хоногийн өмнө
УБ — Баянзүрх, 15-р хороолол",79,50
35,5736213,"490 сая ₮
Зайсангийн гэрэлт хотхонд 125м2 4 өрөө байр
6 өдрийн өмнө
УБ — Хан-Уул, Зайсан",54,36
44,5747342,"143.09 сая ₮ 180 сая ₮
Сөүл гарден хотхонд 2 өрөө байр
1 долоо хоногийн өмнө
УБ — Хан-Уул, Нисэх",92,45
13,5810659,"2.45 сая ₮ 2.8 сая ₮
Хануул дүүрэг 4 өрөө байр 139м2
1 долоо хоногийн өмнө
УБ — Хан-Уул, Зайсан",84,14
17,5837091,"3.6 сая ₮
Худ- т 2 өрөө байр 47m2
2 долоо хоногийн өмнө
УБ — Хан-Уул, 19-р хороолол",122,18
53,5850660,"800 сая ₮
Royal castle хотхонд 5 өрөө байр 240мкв
4 өдрийн өмнө
УБ — Баянзүрх, Сансар",39,54
38,5858154,"280 сая ₮ 300 сая ₮
50 мянгатын 3 өрөө 80м2 байр
3 долоо хоногийн өмнө
УБ — Чингэлтэй, 40, 50 мянгат",127,39
6,5950520,"Remax Sky Nyamgavaa
1.58 сая ₮
General town хотхонд 113.5м2 2 өрөө байр
3 долоо хоногийн өмнө
УБ — Хан-Уул, Зайсан",130,7
58,5979442,"3 сая ₮ 3.4 сая ₮
Хан вилла 2 өрөө байр 52,85м2
2 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",119,59
29,6003523,"569.43 сая ₮
Солонгос элчин сайдын яамны хойно, жаргалан хотхонд 6 өрөө байр
3 долоо хоногийн өмнө
УБ — Хан-Уул, Нархан хотхон",138,30
52,6018660,"435 сая ₮
Энхтайваны гүүрний зүүн урд, кн апартментд 3 өрөө байр
3 долоо хоногийн өмнө
УБ — Хан-Уул, 120 мянгат",138,53
51,6018704,"75 сая ₮
16-р хороолол, саруул тэнгэр 2 хотхонд 1 өрөө байр 25.84м2
3 долоо хоногийн өмнө
УБ — Баянзүрх, 16-р хороолол",138,52
36,6022345,"249.6 сая ₮
Арцат -2 хотхонд 3 өрөө байр
1 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",92,37
35,6022351,"850 сая ₮
Уб сувилалын зүүн урд, 115-р сургуулийн хойд талд 7 өрөө дуплекс
1 долоо хоногийн өмнө
УБ — Хан-Уул, Цэлмэг хотхон",92,36
34,6022359,"435 сая ₮
Энхтайваны гүүрний зүүн урд, кн апартмент 3 өрөө байр
1 долоо хоногийн өмнө
УБ — Хан-Уул, Хурд",92,35
32,6022642,"569.43 сая ₮
Жаргалан хотхонд 6 өрөө дуплекс
1 долоо хоногийн өмнө
УБ — Хан-Уул, Нархан хотхон",92,33
31,6022659,"200 сая ₮ 277.2 сая ₮
Москва хороололд 3 өрөө байр
1 долоо хоногийн өмнө
УБ — Сонгинохайрхан, Москва хороолол",92,32
58,6074084,"171.94 сая ₮
Хангай хотхоны хойно арга билиг хотхонд 2 өрөө байр
3 долоо хоногийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 11",138,59
57,6077836,"249.6 сая ₮
Арцат 2 хотхонд 3 өрөө байр
3 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",138,58
56,6077881,"435 сая ₮
Энхтайваны гүүрний зүүн урд, кн апартментд 3 өрөө байр
3 долоо хоногийн өмнө
УБ — Хан-Уул, 120 мянгат",138,57
